ear_data,ear
2006-11-18,51800.90988
2006-11-19,51750.17993
2006-11-20,51592.572270000004
2006-11-21,51474.779720000006
2006-11-22,51334.427410000004
2006-11-23,51193.73478
2006-11-24,50945.20717
2006-11-25,50777.91919
2006-11-26,50825.93234
2006-11-27,50818.102620000005
2006-11-28,50872.87458
2006-11-29,50991.38295
2006-11-30,51144.88366
2006-12-01,51348.433170000004
2006-12-02,51553.01809
2006-12-03,51800.65185
2006-12-04,51812.45304
2006-12-05,51916.52926
2006-12-06,52012.84666
2006-12-07,52283.52976
2006-12-08,52603.12694
2006-12-09,52883.433990000005
2006-12-10,53355.71635
2006-12-11,53599.82557
2006-12-12,54021.30048
2006-12-13,54477.46977
2006-12-14,54906.63958
2006-12-15,55390.22689
2006-12-16,56206.616780000004
2006-12-17,56929.56852
2006-12-18,57444.71558
2006-12-19,57996.76976
2006-12-20,58500.10131
2006-12-21,58968.8448
2006-12-22,59412.68801
2006-12-23,59846.09163
2006-12-24,60316.10426
2006-12-25,60745.01115
2006-12-26,61100.02571
2006-12-27,61555.44997
2006-12-28,62003.61207
2006-12-29,62522.55313
2006-12-30,63066.01854
2006-12-31,63636.03667
2007-01-01,64538.86453
2007-01-02,65400.856360000005
2007-01-03,66311.30116
2007-01-04,67407.33846
2007-01-05,68664.15301
2007-01-06,70030.85911
2007-01-07,71415.22449000001
2007-01-08,72557.6155
2007-01-09,73436.1885
2007-01-10,74176.50876
2007-01-11,74887.14153000001
2007-01-12,75597.19273000001
2007-01-13,76582.14687
2007-01-14,77767.46617
2007-01-15,78780.49784
2007-01-16,79892.96759
2007-01-17,81216.34851
2007-01-18,82054.36213000001
2007-01-19,83003.14683
2007-01-20,83932.90326
2007-01-21,84829.45458
2007-01-22,85575.51935
2007-01-23,86275.48568
2007-01-24,86905.4817
2007-01-25,87573.73233
2007-01-26,88054.43309
2007-01-27,88736.35005000001
2007-01-28,89467.52139000001
2007-01-29,90404.34168000001
2007-01-30,91351.27529
2007-01-31,92290.30116
2007-02-01,93037.47233
2007-02-02,93743.25415
2007-02-03,94307.471
2007-02-04,94843.82308
2007-02-05,95293.8931
2007-02-06,95771.31727
2007-02-07,96407.01509
2007-02-08,96992.23162
2007-02-09,97342.21117
2007-02-10,97658.24796
2007-02-11,97938.03704
2007-02-12,98186.46519
2007-02-13,98474.08419000001
2007-02-14,98688.88179
2007-02-15,98871.77919
2007-02-16,99048.14491
2007-02-17,99116.41302
2007-02-18,99235.01361
2007-02-19,99457.32167
2007-02-20,99696.98386
2007-02-21,99897.02266
2007-02-22,99952.65974
2007-02-23,99940.07107
2007-02-24,99991.73646
2007-02-25,100059.03239
2007-02-26,99954.04794
2007-02-27,99898.37483
2007-02-28,99894.87111000001
2007-03-01,99912.67202
2007-03-02,99799.10635
2007-03-03,99752.46835000001
2007-03-04,99733.93625
2007-03-05,99563.31499
2007-03-06,99421.99823000001
2007-03-07,99296.04999
2007-03-08,99251.61809
2007-03-09,99254.81657
2007-03-10,99299.56748
2007-03-11,99348.89971
2007-03-12,99425.70689
2007-03-13,99537.49213
2007-03-14,99740.70843
2007-03-15,99911.60613
2007-03-16,100186.86367
2007-03-17,100557.89936000001
2007-03-18,101170.54765
2007-03-19,101685.87158
2007-03-20,102111.50222
2007-03-21,102506.19734
2007-03-22,102821.47535000001
2007-03-23,103055.81877
2007-03-24,103391.45112
2007-03-25,103674.26161
2007-03-26,103811.69893
2007-03-27,103916.97378
2007-03-28,104007.17804
2007-03-29,104023.54675000001
2007-03-30,104028.92279000001
2007-03-31,104050.95790000001
2007-04-01,104134.06271
2007-04-02,104084.25523000001
2007-04-03,104017.13605
2007-04-04,103937.6554
2007-04-05,103880.98986
2007-04-06,104939.80791
2007-04-07,105059.57171999999
2007-04-08,105246.2916
2007-04-09,105341.0772
2007-04-10,105440.93367
2007-04-11,105477.58561000001
2007-04-12,105463.97605
2007-04-13,105420.82091
2007-04-14,105365.38211
2007-04-15,105398.03383
2007-04-16,105317.87923
2007-04-17,105270.59651
2007-04-18,105205.10842
2007-04-19,105152.59177
2007-04-20,105163.03864
2007-04-21,105129.21654
2007-04-22,105276.04368
2007-04-23,105310.63196
2007-04-24,105268.58315
2007-04-25,105237.36376
2007-04-26,105302.75178
2007-04-27,105386.01228
2007-04-28,105502.15179
2007-04-29,105546.52657
2007-04-30,105560.27086
2007-05-01,105637.41836
2007-05-02,105547.13629000001
2007-05-03,105470.20865
2007-05-04,105378.52951000001
2007-05-05,105355.28882
2007-05-06,105357.84902000001
2007-05-07,105252.46788
2007-05-08,105109.03024
2007-05-09,105073.80366
2007-05-10,104930.23849999999
2007-05-11,104831.72959
2007-05-12,104820.85031
2007-05-13,104810.55238000001
2007-05-14,104719.19208
2007-05-15,104634.98066
2007-05-16,104553.40751
2007-05-17,104415.16148
2007-05-18,104327.3684
2007-05-19,104318.20531
2007-05-20,104374.31754
2007-05-21,104225.81659
2007-05-22,104182.30701
2007-05-23,104225.4979
2007-05-24,104323.19828
2007-05-25,104392.70008000001
2007-05-26,104451.40103000001
2007-05-27,104531.35694
2007-05-28,104526.50594
2007-05-29,104462.54956
2007-05-30,104395.29533
2007-05-31,104263.79405
2007-06-01,104230.17762
2007-06-02,104195.30587
2007-06-03,104247.84384
2007-06-04,104160.33466000001
2007-06-05,104086.35721
2007-06-06,104014.24496000001
2007-06-07,104002.45081000001
2007-06-08,103868.31134
2007-06-09,103838.64522
2007-06-10,103766.93726
2007-06-11,103599.39429
2007-06-12,103399.75264
2007-06-13,103160.04074
2007-06-14,102932.20819
2007-06-15,102724.22636
2007-06-16,102534.24405000001
2007-06-17,102421.52974
2007-06-18,102175.56264
2007-06-19,101949.70166
2007-06-20,101741.50709
2007-06-21,101463.95204
2007-06-22,101197.16987
2007-06-23,101047.62674
2007-06-24,100873.94907
2007-06-25,100608.52143000001
2007-06-26,100324.10125
2007-06-27,100051.68087
2007-06-28,99747.63687
2007-06-29,99496.6841
2007-06-30,99325.32569
2007-07-01,99137.49931
2007-07-02,98905.45408
2007-07-03,98620.77853
2007-07-04,98276.6643
2007-07-05,97982.44994
2007-07-06,97693.90218
2007-07-07,97387.37592
2007-07-08,97207.20180000001
2007-07-09,97011.09150000001
2007-07-10,96734.35112
2007-07-11,96425.20024
2007-07-12,96131.15566
2007-07-13,95835.69276
2007-07-14,95677.63875
2007-07-15,95562.78251
2007-07-16,95377.13342
2007-07-17,95151.81834000001
2007-07-18,95000.53736
2007-07-19,94869.38363
2007-07-20,94659.72779
2007-07-21,94547.13409
2007-07-22,94459.36910000001
2007-07-23,94246.69188
2007-07-24,94228.62108
2007-07-25,94455.79422000001
2007-07-26,94587.77749000001
2007-07-27,94646.80469
2007-07-28,94758.34875
2007-07-29,94842.68042
2007-07-30,94734.56876000001
2007-07-31,94586.15298
2007-08-01,94458.7156
2007-08-02,94275.22952000001
2007-08-03,94103.58712
2007-08-04,93931.57602000001
2007-08-05,93849.81853
2007-08-06,93584.75242
2007-08-07,93307.17589
2007-08-08,92993.46525
2007-08-09,92678.48518
2007-08-10,92401.19959
2007-08-11,92129.88537
2007-08-12,91945.52699
2007-08-13,91638.02913
2007-08-14,91276.87978
2007-08-15,90941.8506
2007-08-16,90549.55287
2007-08-17,90167.80815
2007-08-18,89919.73476
2007-08-19,89677.32779
2007-08-20,89297.5405
2007-08-21,88916.10785
2007-08-22,88517.03014
2007-08-23,88134.2713
2007-08-24,87727.8888
2007-08-25,87377.07265
2007-08-26,87088.50354
2007-08-27,86663.58937
2007-08-28,86259.19968
2007-08-29,85862.14319
2007-08-30,85482.78857
2007-08-31,85093.69648
2007-09-01,84801.76546
2007-09-02,84574.38639
2007-09-03,84101.6642
2007-09-04,83712.61442
2007-09-05,83318.39456
2007-09-06,82913.92669000001
2007-09-07,82567.90443
2007-09-08,82236.47774
2007-09-09,81961.05
2007-09-10,81486.45573
2007-09-11,81032.7406
2007-09-12,80585.86222
2007-09-13,80075.31827
2007-09-14,79584.95133
2007-09-15,79187.88763
2007-09-16,78894.92832
2007-09-17,78449.07827
2007-09-18,77958.64036
2007-09-19,77487.11699000001
2007-09-20,76998.79958
2007-09-21,76534.31854
2007-09-22,76142.08391
2007-09-23,75941.15058
2007-09-24,75495.65416
2007-09-25,75042.03054
2007-09-26,74652.49118
2007-09-27,74245.40621
2007-09-28,73801.79703
2007-09-29,73445.75361
2007-09-30,73172.26895
2007-10-01,72691.58252
2007-10-02,72210.57701
2007-10-03,71694.92672
2007-10-04,71190.95711
2007-10-05,70702.07241000001
2007-10-06,70218.03143
2007-10-07,69893.43439
2007-10-08,69390.81943
2007-10-09,68776.05046
2007-10-10,68196.36601
2007-10-11,67641.57468
2007-10-12,67272.10608
2007-10-13,66823.36208
2007-10-14,66567.65707
2007-10-15,66109.74306000001
2007-10-16,65598.59553
2007-10-17,65151.12057
2007-10-18,64637.76756
2007-10-19,64166.40694
2007-10-20,63757.91039
2007-10-21,63542.72959
2007-10-22,63144.09825
2007-10-23,62745.38895
2007-10-24,62544.71166
2007-10-25,62384.090449999996
2007-10-26,62122.52783
2007-10-27,61921.36836
2007-10-28,61787.94519
2007-10-29,61435.88766
2007-10-30,61039.937260000006
2007-10-31,60669.83739
2007-11-01,60306.36848
2007-11-02,60222.36236
2007-11-03,60084.810919999996
2007-11-04,60209.51026
2007-11-05,60058.7537
2007-11-06,59933.30178
2007-11-07,59817.12633000001
2007-11-08,59619.29279
2007-11-09,59397.8072
2007-11-10,59279.73816
2007-11-11,59331.6163
2007-11-12,59180.44148
2007-11-13,59136.4563
2007-11-14,59116.78948
2007-11-15,59190.55339
2007-11-16,59208.77955
2007-11-17,59230.459670000004
2007-11-18,59240.88469
2007-11-19,59051.92332
2007-11-20,58885.42253
2007-11-21,58660.87322
2007-11-22,58459.231400000004
2007-11-23,58221.94487
2007-11-24,58009.21817
2007-11-25,57948.77951
2007-11-26,57674.451010000004
2007-11-27,57475.99366000001
2007-11-28,57267.217370000006
2007-11-29,56980.67645
2007-11-30,56670.093440000004
2007-12-01,56425.09087
2007-12-02,56165.81183
2007-12-03,55740.33017
2007-12-04,55305.94799
2007-12-05,54882.15419
2007-12-06,54504.61465
2007-12-07,54213.61969
2007-12-08,54102.59326
2007-12-09,54063.01232
2007-12-10,53835.6831
2007-12-11,53683.061570000005
2007-12-12,53619.33921
2007-12-13,53609.94928
2007-12-14,53551.716329999996
2007-12-15,53554.340520000005
2007-12-16,53659.24648
2007-12-17,53560.62421
2007-12-18,53417.48504
2007-12-19,53371.904370000004
2007-12-20,53571.84419
2007-12-21,53884.37777
2007-12-22,54232.790140000005
2007-12-23,54575.55709
2007-12-24,54840.5595
2007-12-25,55168.064080000004
2007-12-26,55241.39611
2007-12-27,55116.94445
2007-12-28,54936.50088
2007-12-29,54728.06484
2007-12-30,54520.73509
2007-12-31,54266.91679
2008-01-01,54126.032530000004
2008-01-02,53835.75396
2008-01-03,53545.298129999996
2008-01-04,53209.87142
2008-01-05,53001.49203
2008-01-06,52943.54957
2008-01-07,52872.96226
2008-01-08,52755.716179999996
2008-01-09,52674.04396
2008-01-10,52538.50044
2008-01-11,52438.40313
2008-01-12,52465.62973
2008-01-13,52751.55384
2008-01-14,52758.84472
2008-01-15,52848.99234
2008-01-16,52857.73713
2008-01-17,52782.34865
2008-01-18,52758.17198
2008-01-19,52879.049380000004
2008-01-20,53284.15565
2008-01-21,53639.78069
2008-01-22,54228.48672
2008-01-23,54627.9195
2008-01-24,54967.388849999996
2008-01-25,55328.77272
2008-01-26,55763.488620000004
2008-01-27,56435.92361
2008-01-28,56973.57389
2008-01-29,57748.77321
2008-01-30,58576.38295
2008-01-31,59384.609990000004
2008-02-01,60053.04511
2008-02-02,60715.49443
2008-02-03,61562.33747
2008-02-04,62491.5409
2008-02-05,63548.55059
2008-02-06,64551.65359
2008-02-07,65498.62283
2008-02-08,66367.62903
2008-02-09,67171.20367
2008-02-10,67905.89281
2008-02-11,68350.45966000001
2008-02-12,68704.51035
2008-02-13,69054.08601
2008-02-14,69357.00298
2008-02-15,69731.86196
2008-02-16,70095.69971
2008-02-17,70503.74227
2008-02-18,70804.97834
2008-02-19,70976.18834000001
2008-02-20,71418.67015
2008-02-21,71835.51414
2008-02-22,72277.74065
2008-02-23,72846.92934
2008-02-24,73616.37681
2008-02-25,74119.57383000001
2008-02-26,74719.81884
2008-02-27,75127.81896
2008-02-28,75570.98868
2008-02-29,76045.29959
2008-03-01,76637.65797
2008-03-02,77238.98051000001
2008-03-03,77621.69013
2008-03-04,78020.33569
2008-03-05,78327.45091
2008-03-06,78600.29724
2008-03-07,78809.97449000001
2008-03-08,79171.88304
2008-03-09,79630.88193999999
2008-03-10,79913.65009000001
2008-03-11,80299.09018
2008-03-12,80641.68699
2008-03-13,81133.82018000001
2008-03-14,81957.13897
2008-03-15,83023.36123
2008-03-16,84101.2639
2008-03-17,85087.14015
2008-03-18,85896.78542
2008-03-19,86550.52565000001
2008-03-20,87215.60613
2008-03-21,87878.96305
2008-03-22,88412.32227
2008-03-23,88932.94408
2008-03-24,89216.41426
2008-03-25,89527.46547
2008-03-26,89905.83471000001
2008-03-27,90281.79969
2008-03-28,90610.48898000001
2008-03-29,90955.73819
2008-03-30,91293.90952
2008-03-31,91477.66523
2008-04-01,91593.37966
2008-04-02,91763.84498000001
2008-04-03,91930.28198
2008-04-04,92148.57617
2008-04-05,92533.49846
2008-04-06,92975.42681
2008-04-07,93400.58261
2008-04-08,93758.43461
2008-04-09,94028.65698
2008-04-10,94339.36797
2008-04-11,94541.27947
2008-04-12,94755.35365
2008-04-13,95013.35606
2008-04-14,95164.58028000001
2008-04-15,95434.43357
2008-04-16,95661.64229
2008-04-17,95769.93821000001
2008-04-18,95873.0002
2008-04-19,95984.9201
2008-04-20,96133.71866
2008-04-21,96299.83614
2008-04-22,96443.19522000001
2008-04-23,96593.09319
2008-04-24,96628.68819
2008-04-25,96715.82845
2008-04-26,96800.51477
2008-04-27,96876.45655999999
2008-04-28,96772.66398
2008-04-29,96813.79028
2008-04-30,96973.87199
2008-05-01,97204.76094000001
2008-05-02,97495.28008
2008-05-03,97881.3929
2008-05-04,98348.27015
2008-05-05,98611.94572
2008-05-06,98831.96965
2008-05-07,98966.91004
2008-05-08,99051.05002
2008-05-09,99108.26144
2008-05-10,99141.43083
2008-05-11,99263.02404999999
2008-05-12,99217.98213
2008-05-13,99227.02439
2008-05-14,99225.86113
2008-05-15,99203.0387
2008-05-16,99149.79134
2008-05-17,99148.28778
2008-05-18,99246.85325
2008-05-19,99138.50054000001
2008-05-20,99062.33173
2008-05-21,98960.75206
2008-05-22,98937.90145
2008-05-23,98854.33572
2008-05-24,98762.08202
2008-05-25,98810.13083
2008-05-26,98608.70896
2008-05-27,98474.11583
2008-05-28,98364.94785
2008-05-29,98260.31164
2008-05-30,98249.766
2008-05-31,98262.06383
2008-06-01,98305.01341
2008-06-02,98166.36358
2008-06-03,98094.96776
2008-06-04,98057.96135
2008-06-05,97979.59395
2008-06-06,97901.14148
2008-06-07,97837.02205
2008-06-08,97853.04291
2008-06-09,97631.47238
2008-06-10,97447.74521000001
2008-06-11,97308.29394
2008-06-12,97101.46787000001
2008-06-13,96955.40659
2008-06-14,96853.87628000001
2008-06-15,96822.16731
2008-06-16,96633.44711
2008-06-17,96465.66283
2008-06-18,96268.00678
2008-06-19,96106.00259
2008-06-20,95869.35434
2008-06-21,95680.67685999999
2008-06-22,95626.1884
2008-06-23,95417.44745
2008-06-24,95278.05289
2008-06-25,95098.40373
2008-06-26,94916.68359
2008-06-27,94763.53734
2008-06-28,94639.5177
2008-06-29,94632.55951
2008-06-30,94449.89575
2008-07-01,94300.79890000001
2008-07-02,94159.91484
2008-07-03,93994.86102
2008-07-04,93829.90651
2008-07-05,93742.72362
2008-07-06,93677.05801
2008-07-07,93403.44598
2008-07-08,93060.89194
2008-07-09,92862.80350000001
2008-07-10,92597.14176
2008-07-11,92319.3455
2008-07-12,92109.5409
2008-07-13,91973.81283
2008-07-14,91664.52781
2008-07-15,91350.99459
2008-07-16,91111.80761
2008-07-17,90855.44363
2008-07-18,90578.4417
2008-07-19,90348.36796
2008-07-20,90176.54838000001
2008-07-21,89876.56108
2008-07-22,89480.58965000001
2008-07-23,89144.67391
2008-07-24,88783.07058
2008-07-25,88391.58836000001
2008-07-26,88137.96882000001
2008-07-27,87901.12899
2008-07-28,87614.78676
2008-07-29,87260.01308
2008-07-30,86888.65817000001
2008-07-31,86572.72072
2008-08-01,86229.66317
2008-08-02,85979.36266
2008-08-03,85800.49332000001
2008-08-04,85526.98757
2008-08-05,85218.19172
2008-08-06,84917.26814
2008-08-07,84597.05391
2008-08-08,84364.17144
2008-08-09,84248.32938
2008-08-10,84253.14464
2008-08-11,84032.33995
2008-08-12,83784.2095
2008-08-13,83485.44164
2008-08-14,83248.28957000001
2008-08-15,83066.01593
2008-08-16,82973.1449
2008-08-17,82845.58644
2008-08-18,82589.08719
2008-08-19,82263.7381
2008-08-20,82009.33118000001
2008-08-21,81679.87593
2008-08-22,81360.51273
2008-08-23,81161.55874
2008-08-24,81011.65341
2008-08-25,80632.63883000001
2008-08-26,80249.06416
2008-08-27,79902.51007
2008-08-28,79533.33232
2008-08-29,79123.33975
2008-08-30,78863.58565000001
2008-08-31,78657.83758
2008-09-01,78237.84515
2008-09-02,77814.03728
2008-09-03,77377.57717
2008-09-04,76942.19507
2008-09-05,76496.58619
2008-09-06,76087.76362
2008-09-07,75876.88772
2008-09-08,75481.11461
2008-09-09,75074.30633
2008-09-10,74610.68354
2008-09-11,74140.81261000001
2008-09-12,73683.03331
2008-09-13,73402.05206
2008-09-14,73291.62817
2008-09-15,72908.23066
2008-09-16,72543.2301
2008-09-17,72156.39307
2008-09-18,71866.44094
2008-09-19,71472.97996
2008-09-20,71223.56604
2008-09-21,71106.12129
2008-09-22,70845.06232
2008-09-23,70481.52993
2008-09-24,70136.32339
2008-09-25,69806.74792000001
2008-09-26,69467.67614
2008-09-27,69198.16334
2008-09-28,69036.15212
2008-09-29,68660.854
2008-09-30,68270.86819000001
2008-10-01,67868.79035
2008-10-02,67713.34641
2008-10-03,67533.09433
2008-10-04,67492.11598
2008-10-05,67700.85601
2008-10-06,67554.38989
2008-10-07,67402.10133
2008-10-08,67282.245
2008-10-09,67121.70850000001
2008-10-10,66908.28651
2008-10-11,66761.49448
2008-10-12,66704.87104
2008-10-13,66353.77070000001
2008-10-14,65965.52202
2008-10-15,65587.55685
2008-10-16,65261.030380000004
2008-10-17,64928.91509
2008-10-18,64809.95184
2008-10-19,64831.865580000005
2008-10-20,64617.35822
2008-10-21,64391.7804
2008-10-22,64153.60705
2008-10-23,63959.241440000005
2008-10-24,63695.961970000004
2008-10-25,63563.57361000001
2008-10-26,63553.48728
2008-10-27,63235.2866
2008-10-28,62897.10074
2008-10-29,62600.31829
2008-10-30,62388.38534
2008-10-31,62185.29632
2008-11-01,62079.70201
2008-11-02,62023.94344
2008-11-03,61798.52169
2008-11-04,61531.02986
2008-11-05,61333.4446
2008-11-06,61077.10157
2008-11-07,60896.51594
2008-11-08,60866.68667
2008-11-09,60860.49514
2008-11-10,60605.91805
2008-11-11,60484.785370000005
2008-11-12,60351.36219
2008-11-13,60269.03044
2008-11-14,60276.94501
2008-11-15,60447.21863
2008-11-16,60583.30128
2008-11-17,60541.2524
2008-11-18,60512.50821
2008-11-19,60481.11873
2008-11-20,60417.02769
2008-11-21,60285.725060000004
2008-11-22,60248.56259
2008-11-23,60168.166789999996
2008-11-24,59985.40414
2008-11-25,59751.12472
2008-11-26,59577.77335
2008-11-27,59465.97413
2008-11-28,59351.38772
2008-11-29,59338.84208
2008-11-30,59316.50215
2008-12-01,59125.14404000001
2008-12-02,58980.92686
2008-12-03,58885.23364
2008-12-04,58760.966550000005
2008-12-05,58598.32428
2008-12-06,58499.74461
2008-12-07,58449.093140000004
2008-12-08,58224.64347
2008-12-09,57919.81229
2008-12-10,57662.15756
2008-12-11,57490.85588
2008-12-12,57350.950880000004
2008-12-13,57370.255750000004
2008-12-14,57505.68609
2008-12-15,57666.03807
2008-12-16,58069.69075
2008-12-17,58610.36228
2008-12-18,59076.58127
2008-12-19,59498.72303
2008-12-20,59881.98599
2008-12-21,60298.617040000005
2008-12-22,60647.18565
2008-12-23,60916.86912
2008-12-24,61198.857260000004
2008-12-25,61641.81399
2008-12-26,62061.09747
2008-12-27,62813.64454
2008-12-28,63727.11069
2008-12-29,64529.50804
2008-12-30,65121.71763
2008-12-31,65700.60828
2009-01-01,66141.28851
2009-01-02,66534.44484
2009-01-03,66981.44415
2009-01-04,67494.42085
2009-01-05,67828.89020000001
2009-01-06,68195.16765
2009-01-07,68480.62392
2009-01-08,68621.16074
2009-01-09,68745.57724
2009-01-10,69012.07636
2009-01-11,69226.57625
2009-01-12,69262.71067
2009-01-13,69217.17993
2009-01-14,69168.74849
2009-01-15,69264.20105
2009-01-16,69336.27098
2009-01-17,69705.39242
2009-01-18,70158.34903
2009-01-19,70440.18112
2009-01-20,70798.98349
2009-01-21,71378.10106
2009-01-22,72072.56420000001
2009-01-23,72698.20582
2009-01-24,73322.87572
2009-01-25,74049.54373
2009-01-26,74574.35743
2009-01-27,75175.78678
2009-01-28,75942.17774
2009-01-29,76624.50627
2009-01-30,77259.79313
2009-01-31,77847.96719
2009-02-01,78399.78722
2009-02-02,78828.27638
2009-02-03,79244.03522
2009-02-04,79789.99044
2009-02-05,80207.21734
2009-02-06,80531.37498000001
2009-02-07,80948.36779
2009-02-08,81489.7838
2009-02-09,81866.92643
2009-02-10,82216.27513
2009-02-11,82531.58184
2009-02-12,82957.52484
2009-02-13,83487.39507
2009-02-14,84201.85771
2009-02-15,85056.41704
2009-02-16,85695.58324
2009-02-17,86365.16735
2009-02-18,86904.05165
2009-02-19,87347.98725
2009-02-20,87608.8622
2009-02-21,87885.06287000001
2009-02-22,88271.73668
2009-02-23,88501.71827
2009-02-24,88774.44375
2009-02-25,89101.43076
2009-02-26,89342.28455000001
2009-02-27,89563.40110999999
2009-02-28,89789.96427
2009-03-01,90037.20787
2009-03-02,90063.48396
2009-03-03,90096.27055
2009-03-04,90136.88694
2009-03-05,90099.73873
2009-03-06,90138.5254
2009-03-07,90243.6653
2009-03-08,90530.34808
2009-03-09,90601.33258
2009-03-10,90745.78392
2009-03-11,91018.61605
2009-03-12,91332.85165
2009-03-13,91660.15796
2009-03-14,91966.26595
2009-03-15,92361.35814
2009-03-16,92537.65297000001
2009-03-17,92762.54273
2009-03-18,92992.60257
2009-03-19,93178.89725000001
2009-03-20,93316.36296
2009-03-21,93535.36609000001
2009-03-22,93774.80149
2009-03-23,93792.63096
2009-03-24,93829.09144
2009-03-25,93905.99086
2009-03-26,94084.78206
2009-03-27,94268.33919
2009-03-28,94491.70405
2009-03-29,94861.91727
2009-03-30,95070.04844
2009-03-31,95332.34185
2009-04-01,95577.14615
2009-04-02,95730.91659
2009-04-03,95943.66482
2009-04-04,96164.77448000001
2009-04-05,96371.9624
2009-04-06,96598.29191
2009-04-07,96930.66928
2009-04-08,97066.57488
2009-04-09,97189.20406
2009-04-10,97668.03271
2009-04-11,97919.34047
2009-04-12,98077.52211
2009-04-13,98147.33671
2009-04-14,98367.55294000001
2009-04-15,98614.44245
2009-04-16,98853.89938
2009-04-17,98980.98949
2009-04-18,99158.05741000001
2009-04-19,99327.40912
2009-04-20,99360.96902
2009-04-21,99420.08863
2009-04-22,99343.60073
2009-04-23,99352.34539
2009-04-24,99327.39558
2009-04-25,99408.84107
2009-04-26,99601.50439
2009-04-27,99568.16473
2009-04-28,99529.72581
2009-04-29,99462.28739
2009-04-30,99422.94774
2009-05-01,99568.84589
2009-05-02,99682.07803
2009-05-03,99846.13896
2009-05-04,99794.16836
2009-05-05,99783.89916
2009-05-06,99801.68624
2009-05-07,99834.72835
2009-05-08,99769.46719
2009-05-09,99817.04084
2009-05-10,99861.82718000001
2009-05-11,99736.95007
2009-05-12,99626.42019
2009-05-13,99563.41428
2009-05-14,99475.97602
2009-05-15,99397.82835
2009-05-16,99449.7068
2009-05-17,99526.91102
2009-05-18,99365.98481000001
2009-05-19,99288.32659
2009-05-20,99225.70360000001
2009-05-21,99093.47192
2009-05-22,98933.38262
2009-05-23,98812.10108000001
2009-05-24,98799.12255
2009-05-25,98555.82897
2009-05-26,98365.07342
2009-05-27,98212.98382000001
2009-05-28,98014.99428
2009-05-29,97885.97529
2009-05-30,97829.25988
2009-05-31,97913.88237
2009-06-01,97779.05482
2009-06-02,97706.8432
2009-06-03,97620.09994
2009-06-04,97411.30908
2009-06-05,97240.53188000001
2009-06-06,97137.60455999999
2009-06-07,97149.84543
2009-06-08,96863.97809
2009-06-09,96646.81884
2009-06-10,96428.03546
2009-06-11,96363.55428
2009-06-12,96200.37983
2009-06-13,96173.94763
2009-06-14,96209.64199
2009-06-15,96021.29071
2009-06-16,95871.77554
2009-06-17,95714.77118
2009-06-18,95504.39891999999
2009-06-19,95313.90579
2009-06-20,95267.89237
2009-06-21,95293.80672
2009-06-22,95106.18591
2009-06-23,94848.11945
2009-06-24,94680.26425000001
2009-06-25,94466.16864
2009-06-26,94250.83191000001
2009-06-27,94093.62894
2009-06-28,94129.86932
2009-06-29,93958.94321
2009-06-30,93753.48574
2009-07-01,93582.04897
2009-07-02,93392.27204
2009-07-03,93188.13372000001
2009-07-04,93002.09433
2009-07-05,92977.12304
2009-07-06,92742.64487
2009-07-07,92479.08201
2009-07-08,92335.60915
2009-07-09,92205.29199
2009-07-10,92065.92537
2009-07-11,92155.3273
2009-07-12,92396.96063
2009-07-13,92444.27841
2009-07-14,92372.30046
2009-07-15,92310.88274
2009-07-16,92227.79151
2009-07-17,92154.28137
2009-07-18,92128.7705
2009-07-19,92124.62112
2009-07-20,91935.14901
2009-07-21,91705.09607
2009-07-22,91549.5313
2009-07-23,91396.69701
2009-07-24,91310.2019
2009-07-25,91366.17955
2009-07-26,91461.07137
2009-07-27,91399.576
2009-07-28,91321.0029
2009-07-29,91296.86148
2009-07-30,91274.93283
2009-07-31,91202.77813
2009-08-01,91200.38081
2009-08-02,91289.36417
2009-08-03,91169.17406
2009-08-04,91060.54439
2009-08-05,90959.74452000001
2009-08-06,90789.08069
2009-08-07,90578.52386
2009-08-08,90527.19812
2009-08-09,90550.46639
2009-08-10,90357.51873
2009-08-11,90196.8687
2009-08-12,89995.34006
2009-08-13,89780.6345
2009-08-14,89471.41997999999
2009-08-15,89312.95465
2009-08-16,89221.84986
2009-08-17,88911.08242
2009-08-18,88682.02976
2009-08-19,88513.44381
2009-08-20,88328.63133
2009-08-21,88312.35502
2009-08-22,88221.88135
2009-08-23,88299.00762
2009-08-24,88194.69749
2009-08-25,88080.30244
2009-08-26,87954.2693
2009-08-27,87840.78212
2009-08-28,87639.14754
2009-08-29,87481.35617
2009-08-30,87417.42834
2009-08-31,87214.82938000001
2009-09-01,86959.98315
2009-09-02,86684.88189
2009-09-03,86437.432
2009-09-04,86216.88256
2009-09-05,86163.75578
2009-09-06,86209.64848
2009-09-07,86224.64816
2009-09-08,86276.76685
2009-09-09,86430.95454
2009-09-10,86651.21246
2009-09-11,86773.91208000001
2009-09-12,86849.32172
2009-09-13,86917.10748
2009-09-14,86781.64887
2009-09-15,86626.83602
2009-09-16,86454.29308
2009-09-17,86211.16265
2009-09-18,85936.04687
2009-09-19,85828.03469
2009-09-20,85814.07041
2009-09-21,85698.51896
2009-09-22,85715.9157
2009-09-23,85702.76696000001
2009-09-24,85713.31275
2009-09-25,85538.35118
2009-09-26,85468.4305
2009-09-27,85299.54674
2009-09-28,85010.52386
2009-09-29,84750.85501
2009-09-30,84548.41212000001
2009-10-01,84342.35214
2009-10-02,84164.8517
2009-10-03,84069.10868
2009-10-04,84018.37186
