ena_data,ena
2007-11-11,17429.988110000002
2007-11-12,18166.905020000002
2007-11-13,18600.47355
2007-11-14,20262.37969
2007-11-15,20868.30055
2007-11-16,20025.75095
2007-11-17,18828.83288
2007-11-18,17290.36646
2007-11-19,16976.75613
2007-11-20,16394.26409
2007-11-21,15821.78701
2007-11-22,15123.55362
2007-11-23,14484.077580000001
2007-11-24,13911.202440000001
2007-11-25,13027.61557
2007-11-26,13479.40086
2007-11-27,13067.25352
2007-11-28,12696.09141
2007-11-29,12627.07939
2007-11-30,12456.64327
2007-12-01,12264.29994
2007-12-02,11890.67566
2007-12-03,11564.262910000001
2007-12-04,11527.43319
2007-12-05,11376.11566
2007-12-06,11491.81823
2007-12-07,12481.78393
2007-12-08,13273.464890000001
2007-12-09,14327.164639999999
2007-12-10,15218.31281
2007-12-11,16415.62263
2007-12-12,17812.87301
2007-12-13,18111.7972
2007-12-14,18379.67354
2007-12-15,18736.05223
2007-12-16,18846.519500000002
2007-12-17,19251.91715
2007-12-18,19481.25377
2007-12-19,19944.97608
2007-12-20,21112.57271
2007-12-21,22693.289790000003
2007-12-22,23630.50785
2007-12-23,24374.39568
2007-12-24,24414.52277
2007-12-25,24705.49306
2007-12-26,24610.474560000002
2007-12-27,24001.03804
2007-12-28,22948.48194
2007-12-29,22043.36266
2007-12-30,20924.42503
2007-12-31,19814.75734
2008-01-01,18031.21474
2008-01-02,17415.82773
2008-01-03,16384.91547
2008-01-04,15692.21741
2008-01-05,15835.95875
2008-01-06,16054.62212
2008-01-07,16420.95674
2008-01-08,16725.72512
2008-01-09,17079.67724
2008-01-10,17333.25503
2008-01-11,17931.74852
2008-01-12,18694.71373
2008-01-13,19247.00216
2008-01-14,19826.43132
2008-01-15,20089.20737
2008-01-16,20224.34007
2008-01-17,20334.59355
2008-01-18,21019.24795
2008-01-19,21932.52867
2008-01-20,23825.91243
2008-01-21,25159.803190000002
2008-01-22,27067.18147
2008-01-23,28376.57041
2008-01-24,29257.47715
2008-01-25,30131.62554
2008-01-26,30636.5104
2008-01-27,31579.536600000003
2008-01-28,33372.61161
2008-01-29,35879.645280000004
2008-01-30,37715.20845
2008-01-31,39972.586650000005
2008-02-01,40428.51963
2008-02-02,40090.75161
2008-02-03,40617.38117
2008-02-04,41873.95476
2008-02-05,43989.64112
2008-02-06,45092.19653
2008-02-07,45620.80517
2008-02-08,45203.45144
2008-02-09,44135.19423
2008-02-10,43467.170750000005
2008-02-11,42317.54539
2008-02-12,40689.318790000005
2008-02-13,39159.78615
2008-02-14,37772.697589999996
2008-02-15,36697.83745
2008-02-16,35478.60358
2008-02-17,34401.33863
2008-02-18,33479.92907
2008-02-19,32716.46761
2008-02-20,32417.06197
2008-02-21,32899.64228
2008-02-22,33490.3626
2008-02-23,34460.23973
2008-02-24,35544.48299
2008-02-25,35655.85695
2008-02-26,36032.4035
2008-02-27,36213.364830000006
2008-02-28,36326.95822
2008-02-29,37358.25175
2008-03-01,38660.78816
2008-03-02,38893.32931
2008-03-03,38545.12941
2008-03-04,39041.19849
2008-03-05,37197.34483
2008-03-06,35544.04805
2008-03-07,34566.30684
2008-03-08,33960.10516
2008-03-09,33373.71155
2008-03-10,33676.911290000004
2008-03-11,33162.36637
2008-03-12,33229.27221
2008-03-13,34222.4173
2008-03-14,36208.119810000004
2008-03-15,39778.32635
2008-03-16,42599.3266
2008-03-17,44812.37271
2008-03-18,45580.79885
2008-03-19,45314.54805
2008-03-20,44553.87386
2008-03-21,42709.58731
2008-03-22,42002.17407
2008-03-23,40987.61711
2008-03-24,39627.5134
2008-03-25,39396.872409999996
2008-03-26,38941.96585
2008-03-27,38691.32564
2008-03-28,37846.92318
2008-03-29,35335.18796
2008-03-30,32411.176760000002
2008-03-31,32318.58363
2008-04-01,31731.1338
2008-04-02,31044.56538
2008-04-03,30281.30315
2008-04-04,30614.17704
2008-04-05,31005.50361
2008-04-06,29096.44551
2008-04-07,30829.22307
2008-04-08,31817.1772
2008-04-09,31460.048600000002
2008-04-10,30947.76669
2008-04-11,30590.47427
2008-04-12,29748.01214
2008-04-13,29343.09543
2008-04-14,31047.28197
2008-04-15,31981.01639
2008-04-16,30200.48829
2008-04-17,29650.58364
2008-04-18,28453.05829
2008-04-19,26834.77492
2008-04-20,25909.862530000002
2008-04-21,25162.23729
2008-04-22,27142.87558
2008-04-23,27951.59817
2008-04-24,27132.200820000002
2008-04-25,26745.61919
2008-04-26,25799.68696
2008-04-27,24484.56898
2008-04-28,25593.51942
2008-04-29,26445.30746
2008-04-30,27106.08051
2008-05-01,26565.41057
2008-05-02,27723.013030000002
2008-05-03,28466.92887
2008-05-04,28961.97278
2008-05-05,29486.609070000002
2008-05-06,29144.407010000003
2008-05-07,28456.10869
2008-05-08,27704.85426
2008-05-09,26813.94234
2008-05-10,24809.15036
2008-05-11,23385.78712
2008-05-12,23908.7921
2008-05-13,23171.69835
2008-05-14,22981.79417
2008-05-15,22338.70016
2008-05-16,21637.94094
2008-05-17,20906.84227
2008-05-18,20528.8504
2008-05-19,20206.43815
2008-05-20,19937.527710000002
2008-05-21,19679.163810000002
2008-05-22,19226.79792
2008-05-23,18727.27676
2008-05-24,18402.55962
2008-05-25,18348.16944
2008-05-26,18184.49813
2008-05-27,18013.82018
2008-05-28,18036.95395
2008-05-29,18130.56175
2008-05-30,18550.9161
2008-05-31,18761.70031
2008-06-01,18982.38487
2008-06-02,19130.32545
2008-06-03,19628.0448
2008-06-04,20190.21625
2008-06-05,20215.88126
2008-06-06,20067.09037
2008-06-07,19949.75988
2008-06-08,19684.94954
2008-06-09,19307.40972
2008-06-10,18975.01139
2008-06-11,18648.11023
2008-06-12,18527.6296
2008-06-13,18488.16736
2008-06-14,18517.37047
2008-06-15,18533.94322
2008-06-16,18324.94041
2008-06-17,17967.12529
2008-06-18,17668.18127
2008-06-19,17309.0966
2008-06-20,17038.78984
2008-06-21,16680.66224
2008-06-22,16502.63724
2008-06-23,16349.06596
2008-06-24,16267.16722
2008-06-25,16237.89137
2008-06-26,16351.774660000001
2008-06-27,16771.18781
2008-06-28,17657.60948
2008-06-29,18296.90997
2008-06-30,17476.86869
2008-07-01,16977.70445
2008-07-02,16504.4534
2008-07-03,16170.822670000001
2008-07-04,15958.78451
2008-07-05,15551.54521
2008-07-06,15141.95124
2008-07-07,14862.695220000001
2008-07-08,14487.51828
2008-07-09,14243.97035
2008-07-10,14030.27939
2008-07-11,13694.30043
2008-07-12,13444.5255
2008-07-13,13163.91393
2008-07-14,12992.931410000001
2008-07-15,12802.098320000001
2008-07-16,12670.02304
2008-07-17,12534.35185
2008-07-18,12418.524580000001
2008-07-19,12263.9532
2008-07-20,12163.65027
2008-07-21,12157.18909
2008-07-22,12216.54214
2008-07-23,12319.915640000001
2008-07-24,12466.926300000001
2008-07-25,12787.38817
2008-07-26,13022.618339999999
2008-07-27,13086.170830000001
2008-07-28,13014.817930000001
2008-07-29,12876.41633
2008-07-30,12699.43368
2008-07-31,12447.58005
2008-08-01,12279.00094
2008-08-02,12574.4396
2008-08-03,12877.9584
2008-08-04,12862.775510000001
2008-08-05,12937.82547
2008-08-06,13337.77633
2008-08-07,14184.431700000001
2008-08-08,15381.6213
2008-08-09,16233.59907
2008-08-10,16557.948640000002
2008-08-11,16507.71564
2008-08-12,17122.39268
2008-08-13,17249.190720000002
2008-08-14,16120.244410000001
2008-08-15,15902.195790000002
2008-08-16,16222.812020000001
2008-08-17,16592.27475
2008-08-18,16648.57057
2008-08-19,16696.2435
2008-08-20,15404.8289
2008-08-21,14817.16015
2008-08-22,14319.16324
2008-08-23,13696.366650000002
2008-08-24,13178.63197
2008-08-25,12721.47768
2008-08-26,12297.10298
2008-08-27,11683.88069
2008-08-28,11090.65076
2008-08-29,10737.27498
2008-08-30,10465.54294
2008-08-31,10230.945020000001
2008-09-01,10023.21166
2008-09-02,9814.28663
2008-09-03,9586.39737
2008-09-04,9525.02254
2008-09-05,9511.48306
2008-09-06,9966.61853
2008-09-07,10093.36597
2008-09-08,9957.35721
2008-09-09,9961.790790000001
2008-09-10,9957.66296
2008-09-11,9938.535030000001
2008-09-12,10927.344290000001
2008-09-13,11406.225120000001
2008-09-14,11073.00085
2008-09-15,10795.25775
2008-09-16,10573.64064
2008-09-17,10450.33985
2008-09-18,10408.34912
2008-09-19,10466.57616
2008-09-20,10592.1276
2008-09-21,10796.315770000001
2008-09-22,11019.70196
2008-09-23,11147.85619
2008-09-24,11210.5222
2008-09-25,11136.98523
2008-09-26,11058.88076
2008-09-27,11020.39982
2008-09-28,11158.411900000001
2008-09-29,11207.80055
2008-09-30,11272.84895
2008-10-01,11845.68195
2008-10-02,12849.78309
2008-10-03,14033.69055
2008-10-04,15769.19935
2008-10-05,18524.21439
2008-10-06,19243.82622
2008-10-07,19241.12713
2008-10-08,18354.04037
2008-10-09,17656.39607
2008-10-10,16787.143500000002
2008-10-11,15919.89016
2008-10-12,15043.1971
2008-10-13,14301.62866
2008-10-14,13788.14638
2008-10-15,13474.12118
2008-10-16,13325.716190000001
2008-10-17,13669.40762
2008-10-18,14236.341690000001
2008-10-19,14061.74324
2008-10-20,13724.59007
2008-10-21,13407.5006
2008-10-22,13192.20139
2008-10-23,13270.11395
2008-10-24,13621.25228
2008-10-25,14140.66969
2008-10-26,16422.41331
2008-10-27,14153.36187
2008-10-28,13126.41752
2008-10-29,13299.24296
2008-10-30,13387.5617
2008-10-31,13787.708320000002
2008-11-01,13373.63908
2008-11-02,12832.43388
2008-11-03,13739.80803
2008-11-04,14831.66757
2008-11-05,15181.591610000001
2008-11-06,15489.91778
2008-11-07,15502.459180000002
2008-11-08,14778.995060000001
2008-11-09,14980.927399999999
2008-11-10,15861.5798
2008-11-11,16856.90145
2008-11-12,16165.73249
2008-11-13,16091.5367
2008-11-14,17302.27241
2008-11-15,17423.75272
2008-11-16,17709.363550000002
2008-11-17,19591.78879
2008-11-18,19806.08264
2008-11-19,19198.02337
2008-11-20,18895.17019
2008-11-21,18512.90837
2008-11-22,18023.83104
2008-11-23,17138.948060000002
2008-11-24,17201.273110000002
2008-11-25,16507.23002
2008-11-26,16131.60691
2008-11-27,16008.709250000002
2008-11-28,16041.00734
2008-11-29,15978.95251
2008-11-30,15829.11921
2008-12-01,15909.3871
2008-12-02,16096.4769
2008-12-03,15725.86008
2008-12-04,15943.65157
2008-12-05,15798.05179
2008-12-06,15424.92358
2008-12-07,14949.85418
2008-12-08,14485.954380000001
2008-12-09,14167.86761
2008-12-10,13974.62221
2008-12-11,13938.26082
2008-12-12,14124.06647
2008-12-13,14815.757070000001
2008-12-14,16034.69998
2008-12-15,17828.73891
2008-12-16,21154.78539
2008-12-17,24099.91793
2008-12-18,25635.679
2008-12-19,27198.33293
2008-12-20,27093.590780000002
2008-12-21,27442.96094
2008-12-22,27874.81843
2008-12-23,28669.40737
2008-12-24,28965.685410000002
2008-12-25,29127.30616
2008-12-26,29797.32268
2008-12-27,31457.67659
2008-12-28,34369.65386
2008-12-29,36475.79409
2008-12-30,36386.98049
2008-12-31,35575.84637
2009-01-01,34933.12036
2009-01-02,34638.60777
2009-01-03,34989.706170000005
2009-01-04,35193.734840000005
2009-01-05,35003.20011
2009-01-06,35148.01503
2009-01-07,34284.71206
2009-01-08,33252.88626
2009-01-09,31885.99598
2009-01-10,30813.4614
2009-01-11,29681.53802
2009-01-12,28494.94084
2009-01-13,27325.28805
2009-01-14,26308.26406
2009-01-15,25678.65852
2009-01-16,25636.76572
2009-01-17,26190.613830000002
2009-01-18,27133.17089
2009-01-19,28379.68688
2009-01-20,29840.60378
2009-01-21,31996.39465
2009-01-22,33575.60893
2009-01-23,34325.51801
2009-01-24,35582.199290000004
2009-01-25,36988.86972
2009-01-26,37326.52291
2009-01-27,38185.00398
2009-01-28,38934.51539
2009-01-29,39800.66209
2009-01-30,39517.47563
2009-01-31,39533.49013
2009-02-01,39320.01193
2009-02-02,39402.145150000004
2009-02-03,39445.428
2009-02-04,39013.96741
2009-02-05,37943.34859
2009-02-06,36775.37682
2009-02-07,35917.5701
2009-02-08,35436.63588
2009-02-09,35171.20096
2009-02-10,34935.51693
2009-02-11,34680.58478
2009-02-12,35120.25062
2009-02-13,35183.320270000004
2009-02-14,36536.04114
2009-02-15,38438.66706
2009-02-16,39360.2463
2009-02-17,40559.174790000005
2009-02-18,41346.99011
2009-02-19,40792.53836
2009-02-20,39735.8039
2009-02-21,39340.285
2009-02-22,37780.6736
2009-02-23,35854.855840000004
2009-02-24,35008.08285
2009-02-25,33949.56864
2009-02-26,32435.70818
2009-02-27,32434.54469
2009-02-28,31446.67602
2009-03-01,29563.935680000002
2009-03-02,29477.09183
2009-03-03,29925.24684
2009-03-04,29099.66035
2009-03-05,28527.43879
2009-03-06,27579.33608
2009-03-07,27250.82504
2009-03-08,26712.39462
2009-03-09,26691.12357
2009-03-10,26754.265180000002
2009-03-11,27242.7959
2009-03-12,27692.11474
2009-03-13,28103.284910000002
2009-03-14,28256.51725
2009-03-15,28329.26124
2009-03-16,28606.02227
2009-03-17,28774.77791
2009-03-18,28729.27536
2009-03-19,27599.40173
2009-03-20,27981.14687
2009-03-21,27964.36736
2009-03-22,27712.76215
2009-03-23,27290.8116
2009-03-24,25778.9382
2009-03-25,26251.35581
2009-03-26,27796.995609999998
2009-03-27,27784.46444
2009-03-28,27364.31625
2009-03-29,28241.33709
2009-03-30,28603.88382
2009-03-31,28642.11721
2009-04-01,28752.555780000002
2009-04-02,29892.01139
2009-04-03,30848.60424
2009-04-04,31302.68148
2009-04-05,29349.24133
2009-04-06,31425.382210000003
2009-04-07,32293.37397
2009-04-08,31416.8791
2009-04-09,30741.0901
2009-04-10,30423.536360000002
2009-04-11,30081.59954
2009-04-12,27418.67485
2009-04-13,29798.00131
2009-04-14,30091.613110000002
2009-04-15,29301.62032
2009-04-16,28670.89418
2009-04-17,29380.54852
2009-04-18,28019.00547
2009-04-19,26031.79245
2009-04-20,25673.9195
2009-04-21,24710.928930000002
2009-04-22,24258.2832
2009-04-23,24390.08784
2009-04-24,24209.48092
2009-04-25,23935.7631
2009-04-26,23436.545570000002
2009-04-27,22857.385570000002
2009-04-28,22345.52205
2009-04-29,21344.55375
2009-04-30,20961.66688
2009-05-01,20597.72339
2009-05-02,20483.768
2009-05-03,20510.75324
2009-05-04,20625.30482
2009-05-05,20908.38533
2009-05-06,21269.34366
2009-05-07,21237.75476
2009-05-08,21203.43544
2009-05-09,20841.48482
2009-05-10,20650.45255
2009-05-11,20478.17169
2009-05-12,20244.10464
2009-05-13,20269.39372
2009-05-14,20535.07483
2009-05-15,20353.438290000002
2009-05-16,20271.88033
2009-05-17,19690.72907
2009-05-18,19443.03192
2009-05-19,19024.386440000002
2009-05-20,18753.78868
2009-05-21,18307.761550000003
2009-05-22,17909.16643
2009-05-23,17602.6618
2009-05-24,17486.19561
2009-05-25,17426.642040000002
2009-05-26,17499.100140000002
2009-05-27,17549.82188
2009-05-28,17523.05647
2009-05-29,17471.73198
2009-05-30,17458.427480000002
2009-05-31,17399.49162
2009-06-01,17497.93505
2009-06-02,17428.18345
2009-06-03,17309.84475
2009-06-04,17064.07651
2009-06-05,16703.52394
2009-06-06,16288.14261
2009-06-07,15969.57469
2009-06-08,15816.7978
2009-06-09,15691.33155
2009-06-10,15732.301950000001
2009-06-11,15782.97438
2009-06-12,15825.052239999999
2009-06-13,15780.1107
2009-06-14,15853.740940000002
2009-06-15,15788.67091
2009-06-16,15920.67462
2009-06-17,15974.72219
2009-06-18,16098.79767
2009-06-19,16052.98327
2009-06-20,15931.504200000001
2009-06-21,15843.20858
2009-06-22,15872.307350000001
2009-06-23,15857.364000000001
2009-06-24,15843.59713
2009-06-25,15838.398350000001
2009-06-26,15792.31445
2009-06-27,15771.32984
2009-06-28,15933.62521
2009-06-29,16206.35065
2009-06-30,16450.090379999998
2009-07-01,16686.35488
2009-07-02,16845.22395
2009-07-03,16931.1871
2009-07-04,16483.08941
2009-07-05,16217.39251
2009-07-06,16217.917070000001
2009-07-07,16158.20744
2009-07-08,16526.04662
2009-07-09,16760.402570000002
2009-07-10,16995.72355
2009-07-11,19159.70784
2009-07-12,19481.85537
2009-07-13,20748.52157
2009-07-14,21069.285
2009-07-15,21033.81918
2009-07-16,20782.76759
2009-07-17,20781.93502
2009-07-18,19606.557090000002
2009-07-19,18258.66429
2009-07-20,17319.457580000002
2009-07-21,16714.90352
2009-07-22,16453.68931
2009-07-23,16569.2328
2009-07-24,17443.7567
2009-07-25,17673.56953
2009-07-26,17718.52001
2009-07-27,18409.08955
2009-07-28,19163.15367
2009-07-29,19598.046440000002
2009-07-30,19510.59442
2009-07-31,19704.03864
2009-08-01,20147.60782
2009-08-02,19808.67367
2009-08-03,20662.047440000002
2009-08-04,19697.26211
2009-08-05,18710.298140000003
2009-08-06,17753.23963
2009-08-07,17126.05227
2009-08-08,16954.28484
2009-08-09,17224.582150000002
2009-08-10,16802.48353
2009-08-11,15809.41629
2009-08-12,15052.62533
2009-08-13,14439.81054
2009-08-14,13938.56774
2009-08-15,13690.71565
2009-08-16,13509.12455
2009-08-17,13465.2255
2009-08-18,14093.88421
2009-08-19,15354.00983
2009-08-20,15592.9604
2009-08-21,16358.97687
2009-08-22,16762.75316
2009-08-23,16637.6857
2009-08-24,17526.8838
2009-08-25,17789.51137
2009-08-26,17763.47027
2009-08-27,17622.75772
2009-08-28,17285.317860000003
2009-08-29,16726.39959
2009-08-30,16132.0283
2009-08-31,15565.10314
2009-09-01,15019.87904
2009-09-02,14782.03757
2009-09-03,15309.909020000001
2009-09-04,15946.40391
2009-09-05,16474.97032
2009-09-06,16921.24946
2009-09-07,18124.10876
2009-09-08,22062.93891
2009-09-09,23599.09013
2009-09-10,23583.84513
2009-09-11,22618.08389
2009-09-12,21674.45173
2009-09-13,20490.647220000003
2009-09-14,21465.13417
2009-09-15,20451.93498
2009-09-16,20091.68188
2009-09-17,19282.57399
2009-09-18,18744.50343
2009-09-19,17193.65064
2009-09-20,16797.500480000002
2009-09-21,19048.931780000003
2009-09-22,19296.71021
2009-09-23,17965.74879
2009-09-24,18425.9131
2009-09-25,17534.658730000003
2009-09-26,16758.2494
2009-09-27,15920.00148
2009-09-28,14460.769730000002
2009-09-29,15616.23119
2009-09-30,15951.35842
2009-10-01,16681.67411
2009-10-02,17715.71394
2009-10-03,17576.48963
2009-10-04,16784.94372
2009-10-05,17225.08738
2009-10-06,16438.99899
2009-10-07,17168.9772
2009-10-08,17567.98522
2009-10-09,17732.9761
2009-10-10,16508.34541
2009-10-11,15939.922700000001
2009-10-12,15764.582620000001
2009-10-13,17699.05616
2009-10-14,19742.92494
2009-10-15,18828.57295
2009-10-16,20255.05704
2009-10-17,17235.28277
2009-10-18,15481.95782
2009-10-19,19477.75081
2009-10-20,18680.14303
2009-10-21,18996.88337
2009-10-22,19665.37128
2009-10-23,22993.96024
2009-10-24,21924.43232
2009-10-25,20709.307500000003
2009-10-26,21956.66019
2009-10-27,20658.534200000002
2009-10-28,22620.1813
2009-10-29,23430.71415
2009-10-30,23738.29604
2009-10-31,23870.04851
2009-11-01,22497.45854
2009-11-02,22776.01316
2009-11-03,22714.68561
2009-11-04,21682.78329
2009-11-05,20781.14773
2009-11-06,21332.49242
2009-11-07,21378.55419
2009-11-08,21284.213030000003
2009-11-09,22781.13865
2009-11-10,22182.428480000002
2009-11-11,21686.10424
2009-11-12,22217.23749
2009-11-13,22714.96541
2009-11-14,22490.41961
2009-11-15,21040.17315
2009-11-16,21806.58912
2009-11-17,21564.61305
2009-11-18,21799.95212
2009-11-19,20730.01433
2009-11-20,21120.04864
2009-11-21,20532.71948
2009-11-22,20574.52826
2009-11-23,20843.01513
2009-11-24,20160.10377
2009-11-25,19296.2195
2009-11-26,19463.53659
2009-11-27,19618.54748
2009-11-28,19587.79472
2009-11-29,18941.44036
2009-11-30,20450.27678
2009-12-01,21944.84557
2009-12-02,23692.445480000002
2009-12-03,25243.791230000003
2009-12-04,27203.51039
2009-12-05,27258.68644
2009-12-06,29154.47708
2009-12-07,32516.36438
2009-12-08,36393.09042
2009-12-09,35214.4089
2009-12-10,34200.2066
2009-12-11,33349.97971
2009-12-12,32522.16796
2009-12-13,30999.29868
2009-12-14,31345.49174
2009-12-15,30948.94498
2009-12-16,29265.54962
2009-12-17,27676.195190000002
2009-12-18,25561.0197
2009-12-19,24250.9365
2009-12-20,21252.66619
2009-12-21,21291.615270000002
2009-12-22,20902.9129
2009-12-23,20778.89389
2009-12-24,19652.19683
2009-12-25,18915.56405
2009-12-26,19798.78349
2009-12-27,21084.86295
2009-12-28,24582.77565
2009-12-29,26033.40904
2009-12-30,25279.65749
2009-12-31,25276.40273
2010-01-01,26198.35955
2010-01-02,27676.52651
2010-01-03,28258.810980000002
2010-01-04,31301.59043
2010-01-05,33686.4436
2010-01-06,32659.78061
2010-01-07,30936.968960000002
2010-01-08,31016.77098
2010-01-09,29556.03281
2010-01-10,27489.40431
2010-01-11,28005.506250000002
2010-01-12,29223.92667
2010-01-13,30453.129390000002
2010-01-14,31657.97248
2010-01-15,31321.43196
2010-01-16,29062.986539999998
2010-01-17,28242.13818
2010-01-18,28020.18744
2010-01-19,28499.89065
2010-01-20,28096.34029
2010-01-21,27790.36551
2010-01-22,25646.29391
2010-01-23,24692.79361
2010-01-24,23465.323650000002
2010-01-25,24842.61316
2010-01-26,25571.51152
2010-01-27,27908.439870000002
2010-01-28,27397.49579
2010-01-29,27006.01771
2010-01-30,27395.5036
2010-01-31,27553.63847
2010-02-01,29933.78109
2010-02-02,31574.151680000003
2010-02-03,31626.86831
2010-02-04,30884.20265
2010-02-05,30223.109370000002
2010-02-06,29922.370020000002
2010-02-07,28025.17138
2010-02-08,28076.01163
2010-02-09,28342.40309
2010-02-10,28096.60817
2010-02-11,26398.14271
2010-02-12,25117.179200000002
2010-02-13,23538.32404
2010-02-14,22305.58214
2010-02-15,23233.27893
2010-02-16,22492.12232
2010-02-17,23594.3571
2010-02-18,23833.95193
2010-02-19,23738.110380000002
2010-02-20,23850.8419
2010-02-21,23343.87984
2010-02-22,24020.91661
2010-02-23,26131.21865
2010-02-24,26322.0304
2010-02-25,27653.9567
2010-02-26,27712.416960000002
2010-02-27,27339.809960000002
2010-02-28,27225.87778
2010-03-01,29848.085320000002
2010-03-02,31010.90887
2010-03-03,32066.13171
2010-03-04,33070.81646
2010-03-05,32734.90793
2010-03-06,31598.05564
2010-03-07,29730.408470000002
2010-03-08,29910.88799
2010-03-09,28721.28561
2010-03-10,28303.52658
2010-03-11,28191.62114
2010-03-12,27566.760530000003
2010-03-13,26672.03136
2010-03-14,25956.82233
2010-03-15,26438.90424
2010-03-16,26513.93163
2010-03-17,26715.08596
2010-03-18,27115.10079
2010-03-19,26597.57947
2010-03-20,26044.33436
2010-03-21,26130.87868
2010-03-22,26682.00242
2010-03-23,27476.49189
2010-03-24,28927.90365
2010-03-25,29954.85574
2010-03-26,29971.66666
2010-03-27,29216.25492
2010-03-28,27792.13583
2010-03-29,28162.758540000003
2010-03-30,28857.116690000003
2010-03-31,27067.82914
2010-04-01,26562.42168
2010-04-02,25409.68027
2010-04-03,26397.22692
2010-04-04,27096.232070000002
2010-04-05,28220.44596
2010-04-06,27715.84258
2010-04-07,27020.212919999998
2010-04-08,27555.34995
2010-04-09,27701.70836
2010-04-10,26764.90439
2010-04-11,24390.83557
2010-04-12,24682.59555
2010-04-13,24436.225019999998
2010-04-14,23379.02535
2010-04-15,22319.51294
2010-04-16,21698.01377
2010-04-17,21561.8103
2010-04-18,20713.28047
2010-04-19,21240.817890000002
2010-04-20,21239.03833
2010-04-21,21712.556200000003
2010-04-22,21780.74728
2010-04-23,20886.83784
2010-04-24,19537.582440000002
2010-04-25,19379.30081
2010-04-26,19034.62648
2010-04-27,18320.83325
2010-04-28,19501.86386
2010-04-29,19198.104750000002
2010-04-30,19164.80151
2010-05-01,18742.45092
2010-05-02,17209.56116
2010-05-03,17507.35049
2010-05-04,17633.837170000003
2010-05-05,18708.20562
2010-05-06,19295.15427
2010-05-07,19177.65896
2010-05-08,16825.66584
2010-05-09,17002.62237
2010-05-10,19238.63725
2010-05-11,17787.06024
2010-05-12,18732.15557
2010-05-13,19026.08616
2010-05-14,19720.64722
2010-05-15,18716.8355
2010-05-16,18542.4644
2010-05-17,18040.38984
2010-05-18,18240.396510000002
2010-05-19,18682.72721
2010-05-20,18990.24214
2010-05-21,18110.09327
2010-05-22,17493.13205
2010-05-23,16626.29973
2010-05-24,17306.16314
2010-05-25,17600.9491
2010-05-26,17670.1286
2010-05-27,17638.31149
2010-05-28,17007.50218
2010-05-29,16813.413
2010-05-30,15520.88081
2010-05-31,16040.648410000002
2010-06-01,16254.00515
2010-06-02,16043.195240000001
2010-06-03,15406.08632
2010-06-04,15086.15461
2010-06-05,15104.90603
2010-06-06,14596.11926
2010-06-07,15817.341250000001
2010-06-08,16736.57299
2010-06-09,16691.23534
2010-06-10,16527.96308
2010-06-11,16475.91363
2010-06-12,16163.73524
2010-06-13,15158.00099
2010-06-14,15681.70851
2010-06-15,15290.47455
2010-06-16,15039.08921
2010-06-17,14859.652090000001
2010-06-18,15545.07653
2010-06-19,15494.84179
2010-06-20,14794.87232
2010-06-21,14616.13998
2010-06-22,14510.02122
2010-06-23,14381.54125
2010-06-24,14345.74128
2010-06-25,14221.68064
2010-06-26,14111.60589
2010-06-27,13982.76509
2010-06-28,13795.66299
2010-06-29,13586.88042
2010-06-30,13431.58617
2010-07-01,13294.70296
2010-07-02,13128.238360000001
2010-07-03,12885.64034
2010-07-04,12774.29517
2010-07-05,12780.36627
2010-07-06,12636.40461
2010-07-07,12494.39374
2010-07-08,12356.96385
2010-07-09,12204.30701
2010-07-10,11747.95318
2010-07-11,11782.4841
2010-07-12,12095.837010000001
2010-07-13,12788.97708
2010-07-14,12958.30214
2010-07-15,13004.64363
2010-07-16,13541.50575
2010-07-17,14265.9727
2010-07-18,15231.85867
2010-07-19,15535.23211
2010-07-20,16129.52929
2010-07-21,16218.91322
2010-07-22,17079.93682
2010-07-23,17090.74119
2010-07-24,15688.372290000001
2010-07-25,14856.3711
2010-07-26,14409.43738
2010-07-27,13858.21518
2010-07-28,13283.06423
2010-07-29,12898.093060000001
2010-07-30,12665.52323
2010-07-31,12490.69671
2010-08-01,12684.011050000001
2010-08-02,12546.81222
2010-08-03,12077.26369
2010-08-04,11991.52819
2010-08-05,12217.862000000001
2010-08-06,12363.28325
2010-08-07,12406.99935
2010-08-08,12306.99582
2010-08-09,12076.667950000001
2010-08-10,11738.63231
2010-08-11,11630.181270000001
2010-08-12,11648.38003
2010-08-13,11629.436020000001
2010-08-14,11500.84967
2010-08-15,11164.82901
2010-08-16,10613.58465
2010-08-17,10184.23857
2010-08-18,9931.30832
2010-08-19,9717.66034
2010-08-20,9525.40207
2010-08-21,9474.70804
2010-08-22,9359.037040000001
2010-08-23,9217.56483
2010-08-24,9110.94294
2010-08-25,8926.62751
2010-08-26,8704.9938
2010-08-27,8613.55588
2010-08-28,8502.59372
2010-08-29,8538.068369999999
2010-08-30,8385.6173
2010-08-31,8334.46947
2010-09-01,8129.182540000001
2010-09-02,8444.28228
2010-09-03,8662.52528
2010-09-04,8422.66573
2010-09-05,8400.93592
2010-09-06,8258.839820000001
2010-09-07,8224.21663
2010-09-08,8172.13264
2010-09-09,8168.5373
2010-09-10,8138.530890000001
2010-09-11,8180.89916
2010-09-12,8252.99689
2010-09-13,8275.69768
2010-09-14,8084.68709
2010-09-15,8081.15557
2010-09-16,8030.07942
2010-09-17,7999.24327
2010-09-18,7996.35015
2010-09-19,8004.74736
2010-09-20,7958.038880000001
2010-09-21,8293.53262
2010-09-22,10152.5236
2010-09-23,10393.49382
2010-09-24,10156.82249
