nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2010-01-01;136.0;0.0;212.0;0.0;64.43
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;0.0;0.0;114.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-01;457.0;0.0;794.0;0.0;57.62
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-01;31485.0;0.0;34926.0;0.0;90.15
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-01;6095.0;0.0;6095.0;0.0;100.0
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2010-01-01;385.0;0.0;385.0;0.0;100.09
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-01;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-01;346.0;0.0;407.0;0.0;85.03
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;3613.0;0.0;6059.0;0.0;59.62
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2010-01-01;1598.0;817.0;2015.0;1009.0;79.31
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2010-01-01;1668.0;0.0;3434.0;0.0;48.58
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;13510.0;0.0;15698.0;0.0;86.06
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-01;1218.0;0.0;1184.0;0.0;102.88
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2010-01-01;21.0;0.0;20.0;0.0;103.33
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;3179.0;0.0;4199.0;0.0;75.71
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-01;417.0;0.0;482.0;0.0;86.67
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-01;3810.0;0.0;4361.0;0.0;87.37
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-01;729.0;0.0;730.0;0.0;99.93
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2010-01-01;288.0;0.0;563.0;0.0;51.25
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-01;3792.0;0.0;5402.0;0.0;70.21
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2010-01-01;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;91.0;0.0;268.0;0.0;34.0
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;17574.0;0.0;22782.0;0.0;77.14
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-01;4438.0;0.0;4459.0;0.0;99.52
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-01;1480.0;0.0;1483.0;0.0;99.79
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2010-01-01;2645.0;0.0;2985.0;0.0;88.62
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2010-01-01;98.0;0.0;304.0;0.0;32.26
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2010-01-01;108.0;87.0;113.0;103.0;95.08
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2010-01-01;10.0;0.0;11.0;0.0;97.09
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-01;1593.0;0.0;1811.0;0.0;87.96
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-01;10.0;0.0;10.0;0.0;93.32
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-01;187.0;329.0;277.0;486.0;67.36
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-01;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2010-01-01;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-01;3300.0;0.0;3300.0;0.0;100.0
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2010-01-01;124.0;0.0;232.0;0.0;53.52
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-01;393.0;0.0;442.0;0.0;88.99
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-01;378.0;0.0;371.0;0.0;101.9
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-01;3184.0;0.0;5028.0;0.0;63.32
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-01;461.0;0.0;461.0;0.0;100.0
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2010-01-01;20343.0;4126.0;35288.0;4657.0;57.65
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2010-01-01;20278.0;0.0;30184.0;0.0;67.18
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-01;1478.0;10950.0;2315.0;16085.0;63.85
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2010-01-01;2711.0;0.0;7632.0;0.0;35.53
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;3343.0;0.0;4392.0;0.0;76.12
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;1609.0;0.0;2703.0;0.0;59.52
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-02;2524.0;0.0;2637.0;0.0;95.74
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;2052.0;0.0;2433.0;0.0;84.33
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2010-01-02;149.0;0.0;264.0;0.0;56.55
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;7.0;0.0;21.0;0.0;34.91
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;623.0;0.0;849.0;0.0;73.35
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;942.0;0.0;1560.0;0.0;60.41
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-02;203.0;0.0;205.0;0.0;98.78
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;3249.0;0.0;3954.0;0.0;82.18
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;2440.0;0.0;3444.0;0.0;70.83
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;1409.0;0.0;1523.0;0.0;92.51
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;423.0;0.0;1321.0;0.0;32.06
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2010-01-02;19.0;0.0;22.0;0.0;86.43
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;11377.0;0.0;21605.0;0.0;52.66
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2010-01-02;135.0;0.0;212.0;0.0;63.75
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;0.0;0.0;114.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-02;496.0;0.0;794.0;0.0;62.48
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;31408.0;0.0;34926.0;0.0;89.93
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-02;6090.0;0.0;6095.0;0.0;99.91
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2010-01-02;384.0;0.0;385.0;0.0;99.74
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;344.0;0.0;407.0;0.0;84.48
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;3590.0;0.0;6059.0;0.0;59.25
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2010-01-02;1598.0;817.0;2015.0;1009.0;79.31
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2010-01-02;1731.0;0.0;3434.0;0.0;50.41
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;13547.0;0.0;15698.0;0.0;86.3
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-02;1227.0;0.0;1184.0;0.0;103.65
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2010-01-02;21.0;0.0;20.0;0.0;102.93
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;3174.0;0.0;4199.0;0.0;75.58
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-02;419.0;0.0;482.0;0.0;87.06
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;3791.0;0.0;4361.0;0.0;86.93
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-02;724.0;0.0;730.0;0.0;99.23
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2010-01-02;292.0;0.0;563.0;0.0;51.83
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;3842.0;0.0;5402.0;0.0;71.12
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;77.0;0.0;268.0;0.0;28.81
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;17622.0;0.0;22782.0;0.0;77.35
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-02;4542.0;0.0;4459.0;0.0;101.86
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-02;1479.0;0.0;1483.0;0.0;99.67
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2010-01-02;2641.0;0.0;2985.0;0.0;88.48
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2010-01-02;98.0;0.0;304.0;0.0;32.26
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2010-01-02;95.0;77.0;113.0;103.0;83.74
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;11.0;0.0;11.0;0.0;101.96
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-02;1593.0;0.0;1811.0;0.0;87.95
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-02;10.0;0.0;10.0;0.0;93.76
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-02;188.0;331.0;277.0;486.0;67.82
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-02;3296.0;0.0;3300.0;0.0;99.89
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2010-01-02;128.0;0.0;232.0;0.0;55.12
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-02;391.0;0.0;442.0;0.0;88.54
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-02;377.0;0.0;371.0;0.0;101.39
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-02;3244.0;0.0;5028.0;0.0;64.53
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-02;453.0;0.0;461.0;0.0;98.12
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2010-01-02;20528.0;4150.0;35288.0;4657.0;58.17
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2010-01-02;20178.0;0.0;30184.0;0.0;66.85
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-02;1489.0;11021.0;2315.0;16085.0;64.33
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2010-01-02;2869.0;0.0;7632.0;0.0;37.59
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;3302.0;0.0;4392.0;0.0;75.18
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;1580.0;0.0;2703.0;0.0;58.46
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2010-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-03;2523.0;0.0;2637.0;0.0;95.7
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;2066.0;0.0;2433.0;0.0;84.92
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2010-01-03;154.0;0.0;264.0;0.0;58.3
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;7.0;0.0;21.0;0.0;32.14
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;620.0;0.0;849.0;0.0;73.08
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;966.0;0.0;1560.0;0.0;61.92
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-03;204.0;0.0;205.0;0.0;99.38
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;3242.0;0.0;3954.0;0.0;81.99
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;2452.0;0.0;3444.0;0.0;71.19
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;1367.0;0.0;1523.0;0.0;89.75
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;436.0;0.0;1321.0;0.0;33.0
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2010-01-03;19.0;0.0;22.0;0.0;86.57
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;11440.0;0.0;21605.0;0.0;52.95
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2010-01-03;134.0;0.0;212.0;0.0;63.5
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;0.0;0.0;114.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-03;515.0;0.0;794.0;0.0;64.93
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;31293.0;0.0;34926.0;0.0;89.6
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2010-01-03;6095.0;0.0;6095.0;0.0;99.99
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2010-01-03;384.0;0.0;385.0;0.0;99.74
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;341.0;0.0;407.0;0.0;83.93
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;3563.0;0.0;6059.0;0.0;58.8
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2010-01-03;1598.0;817.0;2015.0;1009.0;79.31
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2010-01-03;1773.0;0.0;3434.0;0.0;51.63
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;13523.0;0.0;15698.0;0.0;86.15
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-03;1230.0;0.0;1184.0;0.0;103.85
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2010-01-03;21.0;0.0;20.0;0.0;102.26
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;3185.0;0.0;4199.0;0.0;75.84
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-03;419.0;0.0;482.0;0.0;87.06
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;3766.0;0.0;4361.0;0.0;86.36
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-03;724.0;0.0;730.0;0.0;99.16
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2010-01-03;294.0;0.0;563.0;0.0;52.18
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;3864.0;0.0;5402.0;0.0;71.54
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2010-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;76.0;0.0;268.0;0.0;28.17
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2010-01-03;17649.0;0.0;22782.0;0.0;77.47
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2010-01-03;4630.0;0.0;4459.0;0.0;103.82
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-03;1477.0;0.0;1483.0;0.0;99.56
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2010-01-03;2643.0;0.0;2985.0;0.0;88.55
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2010-01-03;98.0;0.0;304.0;0.0;32.21
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2010-01-03;93.0;76.0;113.0;103.0;82.15
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;11.0;0.0;11.0;0.0;100.35
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2010-01-03;1602.0;0.0;1811.0;0.0;88.44
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2010-01-03;10.0;0.0;10.0;0.0;96.56
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-03;189.0;333.0;277.0;486.0;68.2
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2010-01-03;0.0;0.0;0.0;0.0;0.0
