nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-01;4071.0;0.0;4361.0;0.0;93.36
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-01;354.0;0.0;730.0;0.0;48.52
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2008-01-01;337.0;0.0;563.0;0.0;59.82
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-01;935.0;0.0;5402.0;0.0;17.31
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2008-01-01;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-01;185.0;0.0;268.0;0.0;69.15
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-01;15919.0;0.0;22782.0;0.0;69.87
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-01;1709.0;0.0;4459.0;0.0;38.34
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-01;1035.0;0.0;1187.0;0.0;87.22
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2008-01-01;2715.0;0.0;2985.0;0.0;90.96
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2008-01-01;89.0;0.0;304.0;0.0;29.09
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2008-01-01;42.0;33.0;113.0;103.0;37.21
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2008-01-01;8.0;0.0;11.0;0.0;72.36
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-01;894.0;0.0;1811.0;0.0;49.39
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-01;10.0;0.0;10.0;0.0;94.6
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-01;141.0;247.0;277.0;486.0;50.87
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-01;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2008-01-01;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-01;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-01;2132.0;0.0;3300.0;0.0;64.61
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2008-01-01;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-01;162.0;0.0;442.0;0.0;36.59
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-01;191.0;0.0;371.0;0.0;51.31
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-01;1347.0;0.0;5028.0;0.0;26.79
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-01;380.0;0.0;461.0;0.0;82.37
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2008-01-01;9284.0;2247.0;31693.0;4657.0;29.29
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2008-01-01;4931.0;0.0;30184.0;0.0;16.34
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-01;901.0;7043.0;2315.0;16085.0;38.92
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2008-01-01;1471.0;0.0;7632.0;0.0;19.27
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;603.0;0.0;4392.0;0.0;13.73
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;1708.0;0.0;2703.0;0.0;63.21
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-02;1771.0;0.0;2637.0;0.0;67.16
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;1405.0;0.0;2433.0;0.0;57.73
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2008-01-02;90.0;0.0;264.0;0.0;33.92
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;7.0;0.0;21.0;0.0;35.75
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;352.0;0.0;849.0;0.0;41.5
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;532.0;0.0;1560.0;0.0;34.13
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-02;136.0;0.0;205.0;0.0;66.19
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;1722.0;0.0;3954.0;0.0;43.54
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;1945.0;0.0;3444.0;0.0;56.46
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;493.0;0.0;1523.0;0.0;32.37
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;291.0;0.0;1321.0;0.0;22.01
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2008-01-02;7.0;0.0;22.0;0.0;29.81
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;8260.0;0.0;21605.0;0.0;38.23
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2008-01-02;146.0;0.0;212.0;0.0;69.22
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;55.0;0.0;114.0;0.0;48.42
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-02;292.0;0.0;794.0;0.0;36.84
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;19579.0;0.0;34926.0;0.0;56.06
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-02;4482.0;0.0;6095.0;0.0;73.54
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2008-01-02;240.0;0.0;385.0;0.0;62.3
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;231.0;0.0;407.0;0.0;56.73
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;2688.0;0.0;6059.0;0.0;44.36
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2008-01-02;1257.0;655.0;2015.0;1009.0;62.35
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2008-01-02;767.0;0.0;3434.0;0.0;22.35
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;6502.0;0.0;15698.0;0.0;41.42
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-02;546.0;0.0;1184.0;0.0;46.12
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2008-01-02;15.0;0.0;20.0;0.0;74.99
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;1919.0;0.0;4199.0;0.0;45.71
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-02;322.0;0.0;482.0;0.0;66.91
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;4057.0;0.0;4361.0;0.0;93.04
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-02;350.0;0.0;730.0;0.0;47.98
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2008-01-02;338.0;0.0;563.0;0.0;60.06
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;873.0;0.0;5402.0;0.0;16.16
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;190.0;0.0;268.0;0.0;70.81
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;15876.0;0.0;22782.0;0.0;69.69
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-02;1707.0;0.0;4459.0;0.0;38.29
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-02;1033.0;0.0;1187.0;0.0;87.02
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2008-01-02;2712.0;0.0;2985.0;0.0;90.84
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2008-01-02;89.0;0.0;304.0;0.0;29.09
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2008-01-02;39.0;30.0;113.0;103.0;34.28
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;8.0;0.0;11.0;0.0;73.63
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-02;890.0;0.0;1811.0;0.0;49.14
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-02;10.0;0.0;10.0;0.0;93.09
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-02;141.0;248.0;277.0;486.0;51.07
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-02;2158.0;0.0;3300.0;0.0;65.39
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2008-01-02;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-02;166.0;0.0;442.0;0.0;37.48
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-02;194.0;0.0;371.0;0.0;52.27
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-02;1368.0;0.0;5028.0;0.0;27.21
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-02;378.0;0.0;461.0;0.0;81.99
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2008-01-02;9221.0;2234.0;31693.0;4657.0;29.1
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2008-01-02;5069.0;0.0;30184.0;0.0;16.79
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-02;894.0;6996.0;2315.0;16085.0;38.62
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2008-01-02;1481.0;0.0;7632.0;0.0;19.41
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;582.0;0.0;4392.0;0.0;13.24
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;1706.0;0.0;2703.0;0.0;63.11
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2008-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-03;1761.0;0.0;2637.0;0.0;66.8
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;1406.0;0.0;2433.0;0.0;57.81
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2008-01-03;90.0;0.0;264.0;0.0;34.08
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;7.0;0.0;21.0;0.0;32.94
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;352.0;0.0;849.0;0.0;41.42
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;532.0;0.0;1560.0;0.0;34.13
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-03;134.0;0.0;205.0;0.0;65.2
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;1715.0;0.0;3954.0;0.0;43.38
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;1945.0;0.0;3444.0;0.0;56.46
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;489.0;0.0;1523.0;0.0;32.11
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;291.0;0.0;1321.0;0.0;22.0
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2008-01-03;7.0;0.0;22.0;0.0;31.09
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;8184.0;0.0;21605.0;0.0;37.88
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2008-01-03;146.0;0.0;212.0;0.0;69.22
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;55.0;0.0;114.0;0.0;48.42
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-03;283.0;0.0;794.0;0.0;35.71
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;19442.0;0.0;34926.0;0.0;55.67
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2008-01-03;4458.0;0.0;6095.0;0.0;73.14
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2008-01-03;242.0;0.0;385.0;0.0;62.77
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;230.0;0.0;407.0;0.0;56.61
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;2628.0;0.0;6059.0;0.0;43.37
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2008-01-03;1255.0;654.0;2015.0;1009.0;62.26
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2008-01-03;730.0;0.0;3434.0;0.0;21.26
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;6376.0;0.0;15698.0;0.0;40.62
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-03;547.0;0.0;1184.0;0.0;46.21
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2008-01-03;17.0;0.0;20.0;0.0;84.7
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;1924.0;0.0;4199.0;0.0;45.82
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-03;322.0;0.0;482.0;0.0;66.85
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;4074.0;0.0;4361.0;0.0;93.42
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-03;352.0;0.0;730.0;0.0;48.18
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2008-01-03;339.0;0.0;563.0;0.0;60.18
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;882.0;0.0;5402.0;0.0;16.33
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2008-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;192.0;0.0;268.0;0.0;71.46
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2008-01-03;15825.0;0.0;22782.0;0.0;69.47
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2008-01-03;1707.0;0.0;4459.0;0.0;38.27
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-03;1029.0;0.0;1187.0;0.0;86.71
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2008-01-03;2708.0;0.0;2985.0;0.0;90.71
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2008-01-03;89.0;0.0;304.0;0.0;29.09
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2008-01-03;31.0;24.0;113.0;103.0;27.03
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;8.0;0.0;11.0;0.0;75.0
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2008-01-03;877.0;0.0;1811.0;0.0;48.44
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2008-01-03;9.0;0.0;10.0;0.0;89.22
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-03;142.0;248.0;277.0;486.0;51.2
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2008-01-03;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2008-01-03;0.0;0.0;0.0;0.0;0.0
