nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-01;452.0;0.0;794.0;0.0;57.0
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-01;29761.0;0.0;34926.0;0.0;85.21
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-01;5176.0;0.0;6095.0;0.0;84.92
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2006-01-01;242.0;0.0;385.0;0.0;62.88
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-01;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-01;297.0;0.0;407.0;0.0;72.94
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;3717.0;0.0;6059.0;0.0;61.34
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2006-01-01;1675.0;0.0;3434.0;0.0;48.78
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;12670.0;0.0;15698.0;0.0;80.71
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-01;991.0;0.0;1184.0;0.0;83.67
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2006-01-01;12.0;0.0;20.0;0.0;62.03
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;2855.0;0.0;4199.0;0.0;67.98
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-01;407.0;0.0;482.0;0.0;84.5
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-01;3461.0;0.0;4361.0;0.0;79.37
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-01;406.0;0.0;730.0;0.0;55.66
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2006-01-01;361.0;0.0;563.0;0.0;64.2
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-01;2744.0;0.0;5402.0;0.0;50.79
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;106.0;0.0;218.0;0.0;48.6
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;16114.0;0.0;19212.0;0.0;83.87
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-01;3286.0;0.0;4459.0;0.0;73.7
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-01;1074.0;0.0;1187.0;0.0;90.51
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2006-01-01;2698.0;0.0;2985.0;0.0;90.38
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2006-01-01;272.0;0.0;304.0;0.0;89.33
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2006-01-01;11.0;0.0;11.0;0.0;102.79
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-01;704.0;0.0;1811.0;0.0;38.86
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-01;6.0;0.0;10.0;0.0;59.5
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-01;149.0;264.0;277.0;486.0;53.83
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-01;2777.0;0.0;3300.0;0.0;84.15
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2006-01-01;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-01;357.0;0.0;442.0;0.0;80.69
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-01;77.0;0.0;289.0;0.0;26.51
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-01;2878.0;0.0;5028.0;0.0;57.25
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-01;367.0;0.0;461.0;0.0;79.65
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2006-01-01;9829.0;2896.0;27770.0;4657.0;35.39
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2006-01-01;20348.0;0.0;30184.0;0.0;67.41
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-01;1629.0;11889.0;2315.0;16085.0;70.37
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2006-01-01;3105.0;0.0;7632.0;0.0;40.68
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;2109.0;0.0;4392.0;0.0;48.02
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;1470.0;0.0;2703.0;0.0;54.4
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-02;0.0;0.0;0.0;0.0;0.0
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;1701.0;0.0;2433.0;0.0;69.93
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2006-01-02;69.0;0.0;264.0;0.0;26.08
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;353.0;0.0;849.0;0.0;41.57
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;499.0;0.0;1560.0;0.0;31.98
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-02;0.0;0.0;0.0;0.0;0.0
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;3516.0;0.0;3954.0;0.0;88.94
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;2578.0;0.0;3444.0;0.0;74.86
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;1401.0;0.0;1523.0;0.0;92.02
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2006-01-02;22.0;0.0;22.0;0.0;96.06
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;13492.0;0.0;21605.0;0.0;62.45
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2006-01-02;132.0;0.0;212.0;0.0;62.24
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-02;455.0;0.0;794.0;0.0;57.31
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;29895.0;0.0;34926.0;0.0;85.6
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-02;5175.0;0.0;6095.0;0.0;84.91
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2006-01-02;244.0;0.0;385.0;0.0;63.3
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;294.0;0.0;407.0;0.0;72.26
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;3680.0;0.0;6059.0;0.0;60.72
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2006-01-02;1683.0;0.0;3434.0;0.0;49.01
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;12704.0;0.0;15698.0;0.0;80.93
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-02;995.0;0.0;1184.0;0.0;84.07
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2006-01-02;12.0;0.0;20.0;0.0;61.99
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;2877.0;0.0;4199.0;0.0;68.51
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-02;407.0;0.0;482.0;0.0;84.62
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;3441.0;0.0;4361.0;0.0;78.92
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-02;404.0;0.0;730.0;0.0;55.32
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2006-01-02;365.0;0.0;563.0;0.0;64.85
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;2763.0;0.0;5402.0;0.0;51.15
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;110.0;0.0;218.0;0.0;50.59
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;16162.0;0.0;19212.0;0.0;84.12
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-02;3295.0;0.0;4459.0;0.0;73.89
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-02;1078.0;0.0;1187.0;0.0;90.83
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2006-01-02;2694.0;0.0;2985.0;0.0;90.24
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2006-01-02;270.0;0.0;304.0;0.0;88.77
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;11.0;0.0;11.0;0.0;102.09
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-02;720.0;0.0;1811.0;0.0;39.77
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-02;6.0;0.0;10.0;0.0;60.99
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-02;145.0;258.0;277.0;486.0;52.37
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-02;2734.0;0.0;3300.0;0.0;82.85
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2006-01-02;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-02;361.0;0.0;442.0;0.0;81.58
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-02;75.0;0.0;289.0;0.0;25.81
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-02;2878.0;0.0;5028.0;0.0;57.24
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-02;382.0;0.0;461.0;0.0;82.7
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2006-01-02;9848.0;2909.0;27770.0;4657.0;35.46
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2006-01-02;20587.0;0.0;30184.0;0.0;68.21
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-02;1624.0;11863.0;2315.0;16085.0;70.18
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2006-01-02;3175.0;0.0;7632.0;0.0;41.61
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;2131.0;0.0;4392.0;0.0;48.53
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;1503.0;0.0;2703.0;0.0;55.62
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-03;0.0;0.0;0.0;0.0;0.0
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;1736.0;0.0;2433.0;0.0;71.37
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2006-01-03;70.0;0.0;264.0;0.0;26.53
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;370.0;0.0;849.0;0.0;43.59
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;500.0;0.0;1560.0;0.0;32.05
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-03;0.0;0.0;0.0;0.0;0.0
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;3505.0;0.0;3954.0;0.0;88.64
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;2621.0;0.0;3444.0;0.0;76.1
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;1374.0;0.0;1523.0;0.0;90.22
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2006-01-03;22.0;0.0;22.0;0.0;96.36
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;13579.0;0.0;21605.0;0.0;62.85
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2006-01-03;131.0;0.0;212.0;0.0;62.03
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-03;467.0;0.0;794.0;0.0;58.83
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;30092.0;0.0;34926.0;0.0;86.16
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2006-01-03;5165.0;0.0;6095.0;0.0;84.74
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2006-01-03;242.0;0.0;385.0;0.0;62.71
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;307.0;0.0;407.0;0.0;75.36
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;3741.0;0.0;6059.0;0.0;61.75
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2006-01-03;1655.0;0.0;3434.0;0.0;48.19
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;12703.0;0.0;15698.0;0.0;80.92
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-03;1003.0;0.0;1184.0;0.0;84.69
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2006-01-03;13.0;0.0;20.0;0.0;62.48
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;2904.0;0.0;4199.0;0.0;69.16
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-03;409.0;0.0;482.0;0.0;84.87
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;3426.0;0.0;4361.0;0.0;78.57
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-03;402.0;0.0;730.0;0.0;55.12
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2006-01-03;370.0;0.0;563.0;0.0;65.77
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;2800.0;0.0;5402.0;0.0;51.83
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;115.0;0.0;218.0;0.0;52.89
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2006-01-03;16215.0;0.0;19212.0;0.0;84.4
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2006-01-03;3310.0;0.0;4459.0;0.0;74.23
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-03;1078.0;0.0;1187.0;0.0;90.83
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2006-01-03;2690.0;0.0;2985.0;0.0;90.12
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2006-01-03;268.0;0.0;304.0;0.0;88.06
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;11.0;0.0;11.0;0.0;101.14
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2006-01-03;741.0;0.0;1811.0;0.0;40.92
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2006-01-03;6.0;0.0;10.0;0.0;61.23
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-03;143.0;254.0;277.0;486.0;51.58
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2006-01-03;0.0;0.0;0.0;0.0;0.0
