nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-01;4250.0;0.0;6095.0;0.0;69.72
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2009-01-01;326.0;0.0;385.0;0.0;84.69
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-01;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-01;216.0;0.0;407.0;0.0;53.05
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2009-01-01;3709.0;0.0;6059.0;0.0;61.21
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2009-01-01;1645.0;839.0;2015.0;1009.0;81.63
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2009-01-01;2055.0;0.0;3434.0;0.0;59.84
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-01;5408.0;0.0;15698.0;0.0;34.45
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-01;1008.0;0.0;1184.0;0.0;85.16
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2009-01-01;10.0;0.0;20.0;0.0;47.55
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2009-01-01;2197.0;0.0;4199.0;0.0;52.33
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-01;360.0;0.0;482.0;0.0;74.84
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-01;3699.0;0.0;4361.0;0.0;84.82
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-01;326.0;0.0;730.0;0.0;44.62
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2009-01-01;309.0;0.0;563.0;0.0;54.88
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-01;1979.0;0.0;5402.0;0.0;36.64
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2009-01-01;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-01;158.0;0.0;268.0;0.0;59.11
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-01;17080.0;0.0;22782.0;0.0;74.97
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-01;2917.0;0.0;4459.0;0.0;65.42
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-01;977.0;0.0;1187.0;0.0;82.31
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2009-01-01;2661.0;0.0;2985.0;0.0;89.13
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2009-01-01;113.0;0.0;304.0;0.0;37.0
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2009-01-01;68.0;53.0;113.0;103.0;59.71
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2009-01-01;11.0;0.0;11.0;0.0;103.49
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-01;741.0;0.0;1811.0;0.0;40.92
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-01;8.0;0.0;10.0;0.0;73.55
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-01;161.0;283.0;277.0;486.0;58.2
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-01;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2009-01-01;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-01;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-01;2723.0;0.0;3300.0;0.0;82.51
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2009-01-01;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-01;126.0;0.0;442.0;0.0;28.39
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-01;175.0;0.0;371.0;0.0;47.0
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-01;1202.0;0.0;5028.0;0.0;23.92
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-01;299.0;0.0;461.0;0.0;64.79
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2009-01-01;10148.0;2490.0;31693.0;4657.0;32.02
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2009-01-01;7914.0;0.0;30184.0;0.0;26.22
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-01;1693.0;12174.0;2315.0;16085.0;73.12
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2009-01-01;1857.0;0.0;7632.0;0.0;24.33
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;859.0;0.0;4392.0;0.0;19.55
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;1390.0;0.0;2703.0;0.0;51.44
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-02;1849.0;0.0;2637.0;0.0;70.13
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;1812.0;0.0;2433.0;0.0;74.48
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2009-01-02;103.0;0.0;264.0;0.0;38.85
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;4.0;0.0;21.0;0.0;19.13
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;413.0;0.0;849.0;0.0;48.66
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;917.0;0.0;1560.0;0.0;58.77
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-02;118.0;0.0;205.0;0.0;57.42
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;2685.0;0.0;3954.0;0.0;67.91
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;2233.0;0.0;3444.0;0.0;64.81
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;964.0;0.0;1523.0;0.0;63.28
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;177.0;0.0;1321.0;0.0;13.4
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2009-01-02;20.0;0.0;22.0;0.0;88.02
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;10522.0;0.0;21605.0;0.0;48.7
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2009-01-02;83.0;0.0;212.0;0.0;39.45
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;0.0;0.0;114.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-02;412.0;0.0;794.0;0.0;51.93
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;29543.0;0.0;34926.0;0.0;84.59
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-02;4210.0;0.0;6095.0;0.0;69.07
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2009-01-02;329.0;0.0;385.0;0.0;85.39
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;217.0;0.0;407.0;0.0;53.4
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;3634.0;0.0;6059.0;0.0;59.97
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2009-01-02;1648.0;840.0;2015.0;1009.0;81.77
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2009-01-02;2040.0;0.0;3434.0;0.0;59.41
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;5516.0;0.0;15698.0;0.0;35.14
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-02;1010.0;0.0;1184.0;0.0;85.33
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2009-01-02;9.0;0.0;20.0;0.0;46.89
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;2192.0;0.0;4199.0;0.0;52.2
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-02;362.0;0.0;482.0;0.0;75.08
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;3696.0;0.0;4361.0;0.0;84.75
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-02;325.0;0.0;730.0;0.0;44.48
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2009-01-02;309.0;0.0;563.0;0.0;54.99
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;2058.0;0.0;5402.0;0.0;38.1
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;156.0;0.0;268.0;0.0;58.13
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;17113.0;0.0;22782.0;0.0;75.12
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-02;2922.0;0.0;4459.0;0.0;65.54
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-02;978.0;0.0;1187.0;0.0;82.41
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2009-01-02;2659.0;0.0;2985.0;0.0;89.07
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2009-01-02;114.0;0.0;304.0;0.0;37.54
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2009-01-02;66.0;52.0;113.0;103.0;58.18
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;11.0;0.0;11.0;0.0;104.41
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-02;745.0;0.0;1811.0;0.0;41.14
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-02;7.0;0.0;10.0;0.0;65.89
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-02;162.0;284.0;277.0;486.0;58.48
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-02;2700.0;0.0;3300.0;0.0;81.82
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2009-01-02;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-02;130.0;0.0;442.0;0.0;29.47
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-02;173.0;0.0;371.0;0.0;46.57
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-02;1181.0;0.0;5028.0;0.0;23.49
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-02;296.0;0.0;461.0;0.0;64.17
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2009-01-02;10181.0;2503.0;31693.0;4657.0;32.12
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2009-01-02;8108.0;0.0;30184.0;0.0;26.86
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-02;1713.0;12299.0;2315.0;16085.0;74.0
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2009-01-02;1902.0;0.0;7632.0;0.0;24.92
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;873.0;0.0;4392.0;0.0;19.88
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;1405.0;0.0;2703.0;0.0;51.99
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2009-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-03;1843.0;0.0;2637.0;0.0;69.91
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;1819.0;0.0;2433.0;0.0;74.76
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2009-01-03;102.0;0.0;264.0;0.0;38.65
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;5.0;0.0;21.0;0.0;23.29
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;415.0;0.0;849.0;0.0;48.88
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;928.0;0.0;1560.0;0.0;59.49
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-03;119.0;0.0;205.0;0.0;58.22
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;2671.0;0.0;3954.0;0.0;67.55
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;2237.0;0.0;3444.0;0.0;64.93
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;957.0;0.0;1523.0;0.0;62.83
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;172.0;0.0;1321.0;0.0;13.04
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2009-01-03;20.0;0.0;22.0;0.0;87.88
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;10611.0;0.0;21605.0;0.0;49.11
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2009-01-03;83.0;0.0;212.0;0.0;39.11
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;0.0;0.0;114.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-03;413.0;0.0;794.0;0.0;52.03
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;29830.0;0.0;34926.0;0.0;85.41
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2009-01-03;4190.0;0.0;6095.0;0.0;68.74
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2009-01-03;334.0;0.0;385.0;0.0;86.79
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;219.0;0.0;407.0;0.0;53.87
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;3564.0;0.0;6059.0;0.0;58.82
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2009-01-03;1650.0;841.0;2015.0;1009.0;81.87
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2009-01-03;2033.0;0.0;3434.0;0.0;59.22
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;5624.0;0.0;15698.0;0.0;35.82
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-03;1013.0;0.0;1184.0;0.0;85.53
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2009-01-03;9.0;0.0;20.0;0.0;46.64
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;2187.0;0.0;4199.0;0.0;52.08
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-03;362.0;0.0;482.0;0.0;75.26
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;3722.0;0.0;4361.0;0.0;85.35
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-03;328.0;0.0;730.0;0.0;44.95
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2009-01-03;309.0;0.0;563.0;0.0;54.99
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;2172.0;0.0;5402.0;0.0;40.21
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2009-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;144.0;0.0;268.0;0.0;53.55
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2009-01-03;17169.0;0.0;22782.0;0.0;75.36
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2009-01-03;2927.0;0.0;4459.0;0.0;65.65
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-03;979.0;0.0;1187.0;0.0;82.5
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2009-01-03;2657.0;0.0;2985.0;0.0;89.0
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2009-01-03;114.0;0.0;304.0;0.0;37.39
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2009-01-03;64.0;50.0;113.0;103.0;56.14
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;11.0;0.0;11.0;0.0;104.41
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2009-01-03;762.0;0.0;1811.0;0.0;42.06
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2009-01-03;7.0;0.0;10.0;0.0;68.65
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-03;163.0;285.0;277.0;486.0;58.69
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2009-01-03;0.0;0.0;0.0;0.0;0.0
