nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;1160.0;0.0;3954.0;0.0;29.35
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;931.0;0.0;3444.0;0.0;27.03
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;384.0;0.0;1523.0;0.0;25.22
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;108.0;0.0;425.0;0.0;25.41
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;284.0;0.0;1426.0;0.0;19.93
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2013-01-03;20.0;0.0;22.0;0.0;90.5
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;6870.0;0.0;21605.0;0.0;31.8
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2013-01-03;174.0;0.0;212.0;0.0;82.29
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;20.0;0.0;114.0;0.0;17.31
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2013-01-03;401.0;0.0;794.0;0.0;50.54
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2013-01-03;4185.0;0.0;34926.0;0.0;11.98
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2013-01-03;1327.0;0.0;6095.0;0.0;21.77
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2013-01-03;191.0;0.0;385.0;0.0;49.7
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2013-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2013-01-03;257.0;0.0;407.0;0.0;63.28
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;2929.0;0.0;6059.0;0.0;48.34
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2013-01-03;905.0;483.0;2015.0;1009.0;44.9
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2013-01-03;1369.0;0.0;3434.0;0.0;39.85
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;1387.0;0.0;15698.0;0.0;8.83
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2013-01-03;556.0;0.0;1184.0;0.0;46.96
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2013-01-03;18.0;0.0;20.0;0.0;90.43
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;1264.0;0.0;4199.0;0.0;30.09
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2013-01-03;350.0;0.0;482.0;0.0;72.77
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2013-01-03;3116.0;0.0;4361.0;0.0;71.47
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2013-01-03;179.0;0.0;914.0;0.0;19.53
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2013-01-03;227.0;0.0;563.0;0.0;40.4
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2013-01-03;981.0;0.0;5402.0;0.0;18.16
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2013-01-03;152.0;265.0;261.0;459.0;58.24
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;173.0;0.0;268.0;0.0;64.48
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2013-01-03;6114.0;0.0;22782.0;0.0;26.84
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2013-01-03;1622.0;0.0;4459.0;0.0;36.37
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2013-01-03;1000.0;0.0;1728.0;0.0;57.84
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2013-01-03;2259.0;0.0;2985.0;0.0;75.67
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2013-01-03;58.0;0.0;304.0;0.0;19.11
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2013-01-03;70.0;80.0;113.0;144.0;62.27
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2013-01-03;9.0;0.0;13.0;0.0;73.1
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2013-01-03;865.0;0.0;1811.0;0.0;47.78
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2013-01-03;8.0;0.0;10.0;0.0;77.64
