nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-01;60.726;0.0;102.272;0.0;59.377
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-01;256.781;0.0;400.219;0.0;64.1601
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;2401.377;0.0;3680.139;0.0;65.2523
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-01;279.003;159.378;1982.135;1006.172;14.0759
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-01;429.614;0.0;3415.157;0.0;12.5796
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;2523.758;0.0;15642.114;0.0;16.1344
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-01;465.247;0.0;1195.024;0.0;38.932
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-01;20.323;0.0;19.287;0.0;105.3715
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2018-01-01;1855.946;0.0;4115.205;0.0;45.0997
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-01;409.249;0.0;481.526;0.0;84.99
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;984.965;0.0;4341.564;0.0;22.6869
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-01;155.369;0.0;891.947;0.0;17.4191
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-01;353.459;0.0;558.313;0.0;63.3084
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;1644.321;0.0;5357.286;0.0;30.6932
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2018-01-01;259.604;449.447;259.928;451.743;99.8754
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;252.827;0.0;268.245;0.0;94.2523
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;3144.881;0.0;22650.266;0.0;13.8845
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-01;1317.694;0.0;4494.109;0.0;29.3205
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-01;1306.06;0.0;1724.187;0.0;75.7493
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;S;SUL;2018-01-01;2226.981;0.0;2916.33;0.0;76.3624
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-01;75.621;0.0;328.609;0.0;23.0125
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2018-01-01;61.189;74.864;109.015;145.019;56.129
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-01;10.829;0.0;12.764;0.0;84.8402
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;739.053;0.0;1825.697;0.0;40.4806
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-01;6.71;0.0;10.051;0.0;66.7595
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-01;120.936;206.133;283.575;483.964;42.6469
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-01;4.927;20.999;11.24;42.836;43.8345
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2018-01-01;7.345;0.0;57.483;0.0;12.7777
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;1894.575;0.0;6559.416;0.0;28.8833
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-01;1958.814;0.0;3173.021;0.0;61.7334
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2018-01-01;58.857;0.0;259.092;0.0;22.7166
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-01;166.072;0.0;445.957;0.0;37.2395
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-01;377.081;0.0;363.582;0.0;103.7128
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;2574.67;0.0;4999.433;0.0;51.4992
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-01;271.995;0.0;431.312;0.0;63.0622
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2018-01-01;2801.453;968.002;34798.828;6529.708;8.0504
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-01;2861.278;0.0;30048.219;0.0;9.5223
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-01;1551.151;0.0;2320.346;0.0;66.85
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-01;325.972;2783.274;2347.023;16013.0;13.8887
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;N;NORTE;2018-01-01;2453.762;0.0;7686.39;0.0;31.9235
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;864.594;0.0;4328.181;0.0;19.9759
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;1660.676;0.0;2713.259;0.0;61.206
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;N;NORTE;2018-01-02;130.14;0.0;776.495;0.0;16.7599
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-02;1103.418;0.0;2991.338;0.0;36.8871
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;1175.538;0.0;2741.81;0.0;42.8745
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;1939.121;0.0;2393.976;0.0;81.0
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-02;124.651;0.0;264.113;0.0;47.1961
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;5.621;0.0;20.614;0.0;27.2679
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;140.147;0.0;849.696;0.0;16.4938
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;5.886;0.0;30.799;0.0;19.111
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;402.35;0.0;1564.513;0.0;25.7173
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-02;162.398;0.0;228.019;0.0;71.2213
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2018-01-02;3486.132;0.0;3894.239;0.0;89.5202
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2018-01-02;2092.875;0.0;3372.027;0.0;62.0658
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;853.079;0.0;1524.151;0.0;55.9708
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;209.214;0.0;424.213;0.0;49.3181
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;533.084;0.0;1424.634;0.0;37.419
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2018-01-02;3.476;0.0;27.275;0.0;12.7443
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;2602.668;0.0;21816.111;0.0;11.93
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2018-01-02;216.576;0.0;206.758;0.0;104.7485
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;36.007;0.0;112.636;0.0;31.9676
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;192.962;0.0;799.962;0.0;24.1214
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;4003.343;0.0;35033.363;0.0;11.4272
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-02;3163.053;0.0;5721.4;0.0;55.2846
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2018-01-02;229.612;0.0;376.527;0.0;60.9815
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-02;63.191;0.0;102.272;0.0;61.7872
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;256.781;0.0;400.219;0.0;64.1601
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;2462.352;0.0;3680.139;0.0;66.9092
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-02;279.366;159.579;1982.135;1006.172;14.0942
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-02;422.83;0.0;3415.157;0.0;12.381
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;2587.88;0.0;15642.114;0.0;16.5443
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;464.172;0.0;1195.024;0.0;38.8421
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-02;20.536;0.0;19.287;0.0;106.4759
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2018-01-02;1896.261;0.0;4115.205;0.0;46.0794
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;408.96;0.0;481.526;0.0;84.93
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;993.924;0.0;4341.564;0.0;22.8932
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-02;170.153;0.0;891.947;0.0;19.0766
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;350.711;0.0;558.313;0.0;62.8162
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;1646.7;0.0;5357.286;0.0;30.7376
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2018-01-02;259.928;450.436;259.928;451.743;100.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;252.021;0.0;268.245;0.0;93.9518
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;3167.39;0.0;22650.266;0.0;13.9839
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;1313.681;0.0;4494.109;0.0;29.2312
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-02;1307.8;0.0;1724.187;0.0;75.8502
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;S;SUL;2018-01-02;2221.896;0.0;2916.33;0.0;76.1881
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-02;75.461;0.0;328.609;0.0;22.9638
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2018-01-02;64.523;78.867;109.015;145.019;59.1873
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;10.959;0.0;12.764;0.0;85.8587
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;760.197;0.0;1825.697;0.0;41.6387
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-02;7.072;0.0;10.051;0.0;70.3612
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-02;121.617;207.306;283.575;483.964;42.8871
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-02;3.998;17.061;11.24;42.836;35.5694
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2018-01-02;8.084;0.0;57.483;0.0;14.0633
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;1907.297;0.0;6559.416;0.0;29.0772
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-02;1990.091;0.0;3173.021;0.0;62.7191
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2018-01-02;63.372;0.0;259.092;0.0;24.4593
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-02;167.501;0.0;445.957;0.0;37.5599
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-02;379.842;0.0;363.582;0.0;104.4722
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;2595.533;0.0;4999.433;0.0;51.9165
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-02;271.204;0.0;431.312;0.0;62.8788
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2018-01-02;2811.43;970.813;34798.828;6529.708;8.0791
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-02;3040.195;0.0;30048.219;0.0;10.1177
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-02;1570.496;0.0;2320.346;0.0;67.6837
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-02;329.35;2810.338;2347.023;16013.0;14.0327
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;N;NORTE;2018-01-02;2436.62;0.0;7686.39;0.0;31.7004
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;886.879;0.0;4328.181;0.0;20.4908
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;1685.152;0.0;2713.259;0.0;62.108
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;N;NORTE;2018-01-03;128.841;0.0;776.495;0.0;16.5926
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-03;1122.912;0.0;2991.338;0.0;37.5388
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;1180.844;0.0;2741.81;0.0;43.068
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-03;1941.515;0.0;2393.976;0.0;81.1
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-03;124.228;0.0;264.113;0.0;47.0359
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;9.025;0.0;20.614;0.0;43.7809
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;141.521;0.0;849.696;0.0;16.6555
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;4.106;0.0;30.799;0.0;13.3316
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;409.974;0.0;1564.513;0.0;26.2046
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-03;137.699;0.0;228.019;0.0;60.3893
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2018-01-03;3586.578;0.0;3894.239;0.0;92.0996
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2018-01-03;2142.481;0.0;3372.027;0.0;63.5369
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;868.371;0.0;1524.151;0.0;56.9741
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;211.346;0.0;424.213;0.0;49.8207
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;545.779;0.0;1424.634;0.0;38.3101
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2018-01-03;3.476;0.0;27.275;0.0;12.7443
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;2605.146;0.0;21816.111;0.0;11.9414
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2018-01-03;216.541;0.0;206.758;0.0;104.7316
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;35.709;0.0;112.636;0.0;31.703
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-03;195.332;0.0;799.962;0.0;24.4177
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;4095.278;0.0;35033.363;0.0;11.6897
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-03;3252.312;0.0;5721.4;0.0;56.8447
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2018-01-03;230.709;0.0;376.527;0.0;61.2729
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-03;59.49;0.0;102.272;0.0;58.1684
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-03;258.342;0.0;400.219;0.0;64.5502
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;2508.191;0.0;3680.139;0.0;68.1548
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2018-01-03;280.637;160.283;1982.135;1006.172;14.1583
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2018-01-03;422.83;0.0;3415.157;0.0;12.381
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;2626.017;0.0;15642.114;0.0;16.7881
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-03;463.05;0.0;1195.024;0.0;38.7482
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;S;SUL;2018-01-03;20.526;0.0;19.287;0.0;106.424
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2018-01-03;1943.96;0.0;4115.205;0.0;47.2385
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2018-01-03;410.453;0.0;481.526;0.0;85.24
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2018-01-03;955.617;0.0;4341.564;0.0;22.0109
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2018-01-03;198.807;0.0;891.947;0.0;22.2891
