nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-01;6094.0;0.0;6095.0;0.0;99.97
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2003-01-01;234.0;0.0;385.0;0.0;60.75
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-01;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-01;189.0;0.0;407.0;0.0;46.42
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2003-01-01;2836.0;0.0;6059.0;0.0;46.8
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2003-01-01;870.0;0.0;3434.0;0.0;25.33
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-01;5290.0;0.0;15698.0;0.0;33.7
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-01;228.0;0.0;1184.0;0.0;19.24
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2003-01-01;19.0;0.0;20.0;0.0;94.06
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2003-01-01;1928.0;0.0;4086.0;0.0;47.19
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-01;278.0;0.0;482.0;0.0;57.76
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-01;3182.0;0.0;4361.0;0.0;72.96
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-01;708.0;0.0;730.0;0.0;96.95
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2003-01-01;249.0;0.0;563.0;0.0;44.27
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-01;1597.0;0.0;5402.0;0.0;29.57
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-01;147.0;0.0;218.0;0.0;67.56
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-01;7481.0;0.0;19212.0;0.0;38.94
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-01;1048.0;0.0;4459.0;0.0;23.5
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-01;1189.0;0.0;1187.0;0.0;100.21
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2003-01-01;2854.0;0.0;2985.0;0.0;95.6
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2003-01-01;7.0;0.0;7.0;0.0;99.69
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-01;945.0;0.0;1811.0;0.0;52.18
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-01;0.0;0.0;0.0;0.0;0.0
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-01;3288.0;0.0;3300.0;0.0;99.63
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2003-01-01;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-01;42.0;0.0;442.0;0.0;9.6
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-01;0.0;0.0;0.0;0.0;0.0
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-01;1004.0;0.0;5028.0;0.0;19.97
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-01;446.0;0.0;461.0;0.0;96.67
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2003-01-01;4693.0;1269.0;27770.0;4657.0;16.9
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2003-01-01;4153.0;0.0;30184.0;0.0;13.76
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-01;514.0;4275.0;2315.0;16085.0;22.18
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2003-01-01;606.0;0.0;7632.0;0.0;7.94
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;725.0;0.0;4392.0;0.0;16.51
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;1707.0;0.0;2703.0;0.0;63.14
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-02;0.0;0.0;0.0;0.0;0.0
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;1573.0;0.0;2433.0;0.0;64.64
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2003-01-02;53.0;0.0;264.0;0.0;20.05
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;243.0;0.0;849.0;0.0;28.67
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;539.0;0.0;1471.0;0.0;36.61
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-02;0.0;0.0;0.0;0.0;0.0
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;3706.0;0.0;3954.0;0.0;93.74
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;2520.0;0.0;3335.0;0.0;75.54
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;1059.0;0.0;1523.0;0.0;69.57
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2003-01-02;10.0;0.0;22.0;0.0;45.72
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;8303.0;0.0;21605.0;0.0;38.43
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2003-01-02;153.0;0.0;212.0;0.0;72.28
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-02;296.0;0.0;794.0;0.0;37.27
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;21584.0;0.0;34926.0;0.0;61.8
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-02;6059.0;0.0;6095.0;0.0;99.4
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2003-01-02;234.0;0.0;385.0;0.0;60.75
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;188.0;0.0;407.0;0.0;46.2
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;2851.0;0.0;6059.0;0.0;47.05
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2003-01-02;851.0;0.0;3434.0;0.0;24.77
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;5322.0;0.0;15698.0;0.0;33.91
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-02;230.0;0.0;1184.0;0.0;19.44
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2003-01-02;18.0;0.0;20.0;0.0;89.59
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;1923.0;0.0;4086.0;0.0;47.07
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-02;278.0;0.0;482.0;0.0;57.76
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;3209.0;0.0;4361.0;0.0;73.59
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-02;697.0;0.0;730.0;0.0;95.5
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2003-01-02;251.0;0.0;563.0;0.0;44.61
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;1616.0;0.0;5402.0;0.0;29.91
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;150.0;0.0;218.0;0.0;68.88
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;7529.0;0.0;19212.0;0.0;39.19
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-02;1054.0;0.0;4459.0;0.0;23.63
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-02;1186.0;0.0;1187.0;0.0;99.95
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2003-01-02;2854.0;0.0;2985.0;0.0;95.6
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;7.0;0.0;7.0;0.0;100.0
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-02;949.0;0.0;1811.0;0.0;52.41
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-02;0.0;0.0;0.0;0.0;0.0
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-02;3282.0;0.0;3300.0;0.0;99.46
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2003-01-02;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-02;42.0;0.0;442.0;0.0;9.6
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-02;0.0;0.0;0.0;0.0;0.0
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-02;942.0;0.0;5028.0;0.0;18.73
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-02;439.0;0.0;461.0;0.0;95.2
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2003-01-02;4703.0;1274.0;27770.0;4657.0;16.94
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2003-01-02;4250.0;0.0;30184.0;0.0;14.08
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-02;517.0;4299.0;2315.0;16085.0;22.32
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2003-01-02;638.0;0.0;7632.0;0.0;8.36
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;689.0;0.0;4392.0;0.0;15.68
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;1715.0;0.0;2703.0;0.0;63.44
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-03;0.0;0.0;0.0;0.0;0.0
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;1575.0;0.0;2433.0;0.0;64.73
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2003-01-03;55.0;0.0;264.0;0.0;20.85
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;246.0;0.0;849.0;0.0;29.03
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;529.0;0.0;1471.0;0.0;35.96
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-03;0.0;0.0;0.0;0.0;0.0
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;3679.0;0.0;3954.0;0.0;93.04
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;2536.0;0.0;3335.0;0.0;76.03
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;1096.0;0.0;1523.0;0.0;71.95
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2003-01-03;10.0;0.0;22.0;0.0;45.2
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;8414.0;0.0;21605.0;0.0;38.95
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2003-01-03;153.0;0.0;212.0;0.0;72.24
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-03;291.0;0.0;794.0;0.0;36.62
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;21658.0;0.0;34926.0;0.0;62.01
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2003-01-03;6006.0;0.0;6095.0;0.0;98.53
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2003-01-03;235.0;0.0;385.0;0.0;61.04
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;187.0;0.0;407.0;0.0;46.09
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;2917.0;0.0;6059.0;0.0;48.14
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2003-01-03;857.0;0.0;3434.0;0.0;24.96
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;5409.0;0.0;15698.0;0.0;34.46
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-03;231.0;0.0;1184.0;0.0;19.51
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2003-01-03;17.0;0.0;20.0;0.0;86.95
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;1928.0;0.0;4086.0;0.0;47.19
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-03;278.0;0.0;482.0;0.0;57.76
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;3252.0;0.0;4361.0;0.0;74.58
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-03;689.0;0.0;730.0;0.0;94.37
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2003-01-03;254.0;0.0;563.0;0.0;45.16
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;1618.0;0.0;5402.0;0.0;29.95
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;166.0;0.0;218.0;0.0;76.23
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2003-01-03;7604.0;0.0;19212.0;0.0;39.58
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2003-01-03;1059.0;0.0;4459.0;0.0;23.75
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-03;1184.0;0.0;1187.0;0.0;99.79
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2003-01-03;2853.0;0.0;2985.0;0.0;95.58
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;7.0;0.0;7.0;0.0;99.04
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2003-01-03;953.0;0.0;1811.0;0.0;52.65
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2003-01-03;0.0;0.0;0.0;0.0;0.0
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2003-01-03;0.0;0.0;0.0;0.0;0.0
