nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;355.0;0.0;1426.0;0.0;24.91
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2016-01-02;1.0;0.0;22.0;0.0;5.14
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;6288.0;0.0;21605.0;0.0;29.11
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2016-01-02;232.0;0.0;212.0;0.0;109.55
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;72.0;0.0;114.0;0.0;63.68
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;435.0;0.0;794.0;0.0;54.76
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;10369.0;0.0;34926.0;0.0;29.69
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2016-01-02;5857.0;0.0;6095.0;0.0;96.1
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2016-01-02;383.0;0.0;385.0;0.0;99.37
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-02;128.0;0.0;104.0;0.0;123.25
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;345.0;0.0;407.0;0.0;84.89
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;0.0;0.0;6059.0;0.0;-22.44
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2016-01-02;148.0;85.0;2015.0;1009.0;7.34
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2016-01-02;474.0;0.0;3434.0;0.0;13.81
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;3706.0;0.0;15698.0;0.0;23.61
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;227.0;0.0;1184.0;0.0;19.2
JORDÃO;73;Reservatório sem usina;IGUACU;SUL;S;SUL;S;SUL;2016-01-02;21.0;0.0;20.0;0.0;104.4
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;3487.0;0.0;4199.0;0.0;83.04
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;385.0;0.0;482.0;0.0;79.92
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;1664.0;0.0;4361.0;0.0;38.15
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-02;908.0;0.0;914.0;0.0;99.32
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;265.0;0.0;563.0;0.0;47.05
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;3410.0;0.0;5402.0;0.0;63.14
MAUA;57;Reservatório com Usina;PARANAPANEMA;SUL;S;SUL;SE;SUDESTE;2016-01-02;259.0;454.0;261.0;459.0;99.22
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;176.0;0.0;268.0;0.0;65.78
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;3678.0;0.0;22782.0;0.0;16.14
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;456.0;0.0;4459.0;0.0;10.23
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-02;1725.0;0.0;1728.0;0.0;99.79
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;S;SUL;2016-01-02;2747.0;0.0;2985.0;0.0;92.03
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;NE;NORDESTE;2016-01-02;85.0;0.0;304.0;0.0;27.97
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2016-01-02;54.0;60.0;113.0;144.0;48.08
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;7.0;0.0;13.0;0.0;56.32
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;1761.0;0.0;1811.0;0.0;97.27
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-02;11.0;0.0;10.0;0.0;104.28
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2016-01-02;81.0;144.0;277.0;486.0;29.38
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2016-01-02;1.0;7.0;11.0;43.0;13.17
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2016-01-02;9.0;0.0;58.0;0.0;15.67
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;2068.0;0.0;6502.0;0.0;31.81
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2016-01-02;3291.0;0.0;3300.0;0.0;99.74
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2016-01-02;0.0;0.0;232.0;0.0;-17.11
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-02;37.0;0.0;442.0;0.0;8.46
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2016-01-02;381.0;0.0;371.0;0.0;102.63
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-02;2222.0;0.0;5028.0;0.0;44.18
SEGREDO;76;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2016-01-02;457.0;0.0;461.0;0.0;98.95
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2016-01-02;4135.0;1315.0;35288.0;6470.0;11.72
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2016-01-02;629.0;0.0;30184.0;0.0;2.08
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2016-01-02;117.0;1071.0;2315.0;16085.0;5.05
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;N;NORTE;2016-01-02;947.0;0.0;7632.0;0.0;12.41
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;2364.0;0.0;4392.0;0.0;53.82
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;1990.0;0.0;2703.0;0.0;73.64
BALBINA;277;Reservatório com Usina;AMAZONAS;NORTE;N;NORTE;N;NORTE;2016-01-03;0.0;0.0;773.0;0.0;-11.97
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-03;3013.0;0.0;3019.0;0.0;99.79
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;537.0;0.0;2718.0;0.0;19.75
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-03;2052.0;0.0;2433.0;0.0;84.33
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;NE;NORDESTE;2016-01-03;13.0;0.0;264.0;0.0;4.93
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;6.0;0.0;21.0;0.0;31.39
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;400.0;0.0;849.0;0.0;47.13
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;7.0;0.0;31.0;0.0;23.81
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;521.0;0.0;1560.0;0.0;33.4
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-03;230.0;0.0;232.0;0.0;98.99
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;3618.0;0.0;3954.0;0.0;91.49
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;2967.0;0.0;3444.0;0.0;86.14
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;366.0;0.0;1523.0;0.0;24.01
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;30.0;0.0;425.0;0.0;6.95
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;366.0;0.0;1426.0;0.0;25.65
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2016-01-03;1.0;0.0;22.0;0.0;5.01
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;6302.0;0.0;21605.0;0.0;29.17
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2016-01-03;232.0;0.0;212.0;0.0;109.84
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;74.0;0.0;114.0;0.0;65.03
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-03;462.0;0.0;794.0;0.0;58.26
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;10457.0;0.0;34926.0;0.0;29.94
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2016-01-03;5811.0;0.0;6095.0;0.0;95.34
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2016-01-03;384.0;0.0;385.0;0.0;99.82
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-03;129.0;0.0;104.0;0.0;124.15
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-03;345.0;0.0;407.0;0.0;84.89
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;0.0;0.0;6059.0;0.0;-22.1
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2016-01-03;146.0;84.0;2015.0;1009.0;7.26
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2016-01-03;474.0;0.0;3434.0;0.0;13.81
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;3758.0;0.0;15698.0;0.0;23.94
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-03;232.0;0.0;1184.0;0.0;19.62
JORDÃO;73;Reservatório sem usina;IGUACU;SUL;S;SUL;S;SUL;2016-01-03;21.0;0.0;20.0;0.0;104.38
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;3482.0;0.0;4199.0;0.0;82.91
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-03;388.0;0.0;482.0;0.0;80.57
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;1688.0;0.0;4361.0;0.0;38.72
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2016-01-03;910.0;0.0;914.0;0.0;99.55
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2016-01-03;265.0;0.0;563.0;0.0;47.05
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;3461.0;0.0;5402.0;0.0;64.07
MAUA;57;Reservatório com Usina;PARANAPANEMA;SUL;S;SUL;SE;SUDESTE;2016-01-03;259.0;454.0;261.0;459.0;99.1
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;178.0;0.0;268.0;0.0;66.46
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2016-01-03;3691.0;0.0;22782.0;0.0;16.2
