nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;985.0;0.0;3444.0;0.0;28.6
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;1417.0;0.0;1523.0;0.0;93.05
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;692.0;0.0;1321.0;0.0;52.39
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2007-01-01;9.0;0.0;22.0;0.0;39.85
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;12556.0;0.0;21605.0;0.0;58.12
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2007-01-01;135.0;0.0;212.0;0.0;64.0
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;103.0;0.0;114.0;0.0;90.21
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-01;381.0;0.0;794.0;0.0;47.97
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-01;16319.0;0.0;34926.0;0.0;46.73
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-01;2720.0;0.0;6095.0;0.0;44.62
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2007-01-01;255.0;0.0;385.0;0.0;66.33
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-01;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-01;299.0;0.0;407.0;0.0;73.61
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;3593.0;0.0;6059.0;0.0;59.29
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2007-01-01;1627.0;830.0;2015.0;1009.0;80.71
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2007-01-01;1991.0;0.0;3434.0;0.0;57.98
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;7128.0;0.0;15698.0;0.0;45.41
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-01;852.0;0.0;1184.0;0.0;71.92
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2007-01-01;19.0;0.0;20.0;0.0;95.4
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;1581.0;0.0;4199.0;0.0;37.64
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-01;404.0;0.0;482.0;0.0;84.0
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-01;3738.0;0.0;4361.0;0.0;85.71
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-01;469.0;0.0;730.0;0.0;64.24
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2007-01-01;335.0;0.0;563.0;0.0;59.46
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-01;3263.0;0.0;5402.0;0.0;60.41
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2007-01-01;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;59.0;0.0;246.0;0.0;24.03
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;19630.0;0.0;21196.0;0.0;92.61
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-01;2916.0;0.0;4459.0;0.0;65.4
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-01;701.0;0.0;1187.0;0.0;59.1
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2007-01-01;2186.0;0.0;2985.0;0.0;73.22
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2007-01-01;288.0;0.0;304.0;0.0;94.63
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2007-01-01;48.0;38.0;113.0;103.0;42.12
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2007-01-01;11.0;0.0;11.0;0.0;102.31
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-01;950.0;0.0;1811.0;0.0;52.47
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-01;7.0;0.0;10.0;0.0;63.55
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-01;128.0;228.0;277.0;486.0;46.2
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-01;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2007-01-01;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-01;1406.0;0.0;3300.0;0.0;42.59
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2007-01-01;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-01;296.0;0.0;442.0;0.0;66.97
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-01;230.0;0.0;371.0;0.0;61.85
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-01;3643.0;0.0;5028.0;0.0;72.45
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-01;408.0;0.0;461.0;0.0;88.37
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2007-01-01;10788.0;2637.0;31693.0;4657.0;34.04
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2007-01-01;16580.0;0.0;30184.0;0.0;54.93
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-01;1745.0;12578.0;2315.0;16085.0;75.4
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2007-01-01;1825.0;0.0;7632.0;0.0;23.91
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1327.0;0.0;4392.0;0.0;30.23
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1890.0;0.0;2703.0;0.0;69.91
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-02;1714.0;0.0;2637.0;0.0;65.0
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1594.0;0.0;2433.0;0.0;65.51
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2007-01-02;62.0;0.0;264.0;0.0;23.65
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1.0;0.0;19.0;0.0;6.86
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;479.0;0.0;849.0;0.0;56.47
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;408.0;0.0;1560.0;0.0;26.18
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-02;0.0;0.0;0.0;0.0;0.0
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1048.0;0.0;3954.0;0.0;26.51
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1004.0;0.0;3444.0;0.0;29.13
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1439.0;0.0;1523.0;0.0;94.48
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;714.0;0.0;1321.0;0.0;54.02
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2007-01-02;9.0;0.0;22.0;0.0;38.75
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;12743.0;0.0;21605.0;0.0;58.98
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2007-01-02;134.0;0.0;212.0;0.0;63.53
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;103.0;0.0;114.0;0.0;90.42
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-02;399.0;0.0;794.0;0.0;50.3
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;16634.0;0.0;34926.0;0.0;47.63
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-02;2784.0;0.0;6095.0;0.0;45.68
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2007-01-02;261.0;0.0;385.0;0.0;67.7
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;302.0;0.0;407.0;0.0;74.15
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;3618.0;0.0;6059.0;0.0;59.7
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2007-01-02;1635.0;834.0;2015.0;1009.0;81.14
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2007-01-02;1991.0;0.0;3434.0;0.0;57.98
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;7369.0;0.0;15698.0;0.0;46.95
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-02;856.0;0.0;1184.0;0.0;72.26
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2007-01-02;19.0;0.0;20.0;0.0;96.8
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;1610.0;0.0;4199.0;0.0;38.33
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-02;406.0;0.0;482.0;0.0;84.37
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;3688.0;0.0;4361.0;0.0;84.56
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-02;462.0;0.0;730.0;0.0;63.33
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2007-01-02;333.0;0.0;563.0;0.0;59.23
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;3431.0;0.0;5402.0;0.0;63.53
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;48.0;0.0;246.0;0.0;19.58
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;19738.0;0.0;21196.0;0.0;93.12
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-02;2928.0;0.0;4459.0;0.0;65.67
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-02;700.0;0.0;1187.0;0.0;59.01
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2007-01-02;2184.0;0.0;2985.0;0.0;73.16
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2007-01-02;286.0;0.0;304.0;0.0;94.06
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2007-01-02;46.0;36.0;113.0;103.0;40.64
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;11.0;0.0;11.0;0.0;100.09
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-02;997.0;0.0;1811.0;0.0;55.05
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-02;6.0;0.0;10.0;0.0;58.04
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-02;129.0;229.0;277.0;486.0;46.44
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-02;1391.0;0.0;3300.0;0.0;42.17
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2007-01-02;0.0;0.0;0.0;0.0;0.0
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-02;295.0;0.0;442.0;0.0;66.74
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-02;227.0;0.0;371.0;0.0;61.08
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-02;3740.0;0.0;5028.0;0.0;74.38
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-02;404.0;0.0;461.0;0.0;87.55
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2007-01-02;10806.0;2642.0;31693.0;4657.0;34.09
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2007-01-02;16737.0;0.0;30184.0;0.0;55.45
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-02;1747.0;12588.0;2315.0;16085.0;75.45
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2007-01-02;1831.0;0.0;7632.0;0.0;23.99
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1364.0;0.0;4392.0;0.0;31.06
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1941.0;0.0;2703.0;0.0;71.81
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2007-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-03;1709.0;0.0;2637.0;0.0;64.8
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1598.0;0.0;2433.0;0.0;65.69
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2007-01-03;64.0;0.0;264.0;0.0;24.11
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;3.0;0.0;19.0;0.0;13.8
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;511.0;0.0;849.0;0.0;60.2
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;0.0;0.0;0.0;0.0;0.0
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;421.0;0.0;1560.0;0.0;26.99
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-03;0.0;0.0;0.0;0.0;0.0
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1081.0;0.0;3954.0;0.0;27.34
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1011.0;0.0;3444.0;0.0;29.35
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1407.0;0.0;1523.0;0.0;92.36
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;0.0;0.0;0.0;0.0;0.0
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;719.0;0.0;1321.0;0.0;54.43
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2007-01-03;8.0;0.0;22.0;0.0;36.93
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;12920.0;0.0;21605.0;0.0;59.8
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2007-01-03;133.0;0.0;212.0;0.0;63.07
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;102.0;0.0;114.0;0.0;89.83
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-03;426.0;0.0;794.0;0.0;53.64
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;16966.0;0.0;34926.0;0.0;48.58
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2007-01-03;2812.0;0.0;6095.0;0.0;46.13
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2007-01-03;267.0;0.0;385.0;0.0;69.35
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;303.0;0.0;407.0;0.0;74.55
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;3704.0;0.0;6059.0;0.0;61.14
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2007-01-03;1640.0;836.0;2015.0;1009.0;81.36
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2007-01-03;1933.0;0.0;3434.0;0.0;56.3
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;7681.0;0.0;15698.0;0.0;48.93
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-03;860.0;0.0;1184.0;0.0;72.64
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2007-01-03;19.0;0.0;20.0;0.0;96.08
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1639.0;0.0;4199.0;0.0;39.02
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-03;411.0;0.0;482.0;0.0;85.3
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;3638.0;0.0;4361.0;0.0;83.43
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-03;458.0;0.0;730.0;0.0;62.78
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2007-01-03;331.0;0.0;563.0;0.0;58.87
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;3589.0;0.0;5402.0;0.0;66.43
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2007-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;62.0;0.0;246.0;0.0;25.34
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2007-01-03;19882.0;0.0;21196.0;0.0;93.8
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2007-01-03;2938.0;0.0;4459.0;0.0;65.89
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-03;701.0;0.0;1187.0;0.0;59.1
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2007-01-03;2179.0;0.0;2985.0;0.0;72.99
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2007-01-03;284.0;0.0;304.0;0.0;93.48
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2007-01-03;49.0;38.0;113.0;103.0;43.11
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;11.0;0.0;11.0;0.0;102.57
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2007-01-03;1069.0;0.0;1811.0;0.0;59.05
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2007-01-03;6.0;0.0;10.0;0.0;61.86
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-03;131.0;233.0;277.0;486.0;47.38
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2007-01-03;0.0;0.0;0.0;0.0;0.0
