nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2012-01-01;354.0;0.0;461.0;0.0;76.63
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2012-01-01;21026.0;4085.0;35288.0;4657.0;59.58
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2012-01-01;14244.0;0.0;30184.0;0.0;47.19
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2012-01-01;1747.0;12563.0;2315.0;16085.0;75.45
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2012-01-01;2447.0;0.0;7632.0;0.0;32.06
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;2140.0;0.0;4392.0;0.0;48.72
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;1375.0;0.0;2703.0;0.0;50.87
B.COQUEIROS;312;Fio dagua;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;11.0;0.0;;;27.16
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2012-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-02;954.0;0.0;3019.0;0.0;31.6
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;1583.0;0.0;2433.0;0.0;65.08
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2012-01-02;90.0;0.0;264.0;0.0;33.92
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;6.0;0.0;21.0;0.0;28.92
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;525.0;0.0;849.0;0.0;61.9
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;8.0;0.0;31.0;0.0;26.85
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;867.0;0.0;1560.0;0.0;55.6
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-02;94.0;0.0;232.0;0.0;40.35
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;2980.0;0.0;3954.0;0.0;75.37
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;2112.0;0.0;3444.0;0.0;61.32
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;1234.0;0.0;1523.0;0.0;81.04
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;17.0;0.0;425.0;0.0;4.1
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;229.0;0.0;1426.0;0.0;16.08
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2012-01-02;20.0;0.0;22.0;0.0;87.44
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;13590.0;0.0;21605.0;0.0;62.9
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2012-01-02;55.0;0.0;212.0;0.0;25.99
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;25.0;0.0;114.0;0.0;21.86
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-02;329.0;0.0;794.0;0.0;41.39
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;25216.0;0.0;34926.0;0.0;72.2
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2012-01-02;3407.0;0.0;6095.0;0.0;55.9
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2012-01-02;306.0;0.0;385.0;0.0;79.32
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;250.0;0.0;407.0;0.0;61.39
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;3490.0;0.0;6059.0;0.0;57.6
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2012-01-02;1719.0;873.0;2015.0;1009.0;85.3
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2012-01-02;1933.0;0.0;3434.0;0.0;56.3
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;5781.0;0.0;15698.0;0.0;36.83
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-02;994.0;0.0;1184.0;0.0;83.91
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2012-01-02;10.0;0.0;20.0;0.0;47.66
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;2759.0;0.0;4199.0;0.0;65.7
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-02;326.0;0.0;482.0;0.0;67.73
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;3540.0;0.0;4361.0;0.0;81.17
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-02;262.0;0.0;914.0;0.0;28.64
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2012-01-02;255.0;0.0;563.0;0.0;45.27
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;1845.0;0.0;5402.0;0.0;34.16
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2012-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;180.0;0.0;268.0;0.0;67.09
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;14028.0;0.0;22782.0;0.0;61.58
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-02;2949.0;0.0;4459.0;0.0;66.14
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-02;1197.0;0.0;1728.0;0.0;69.26
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2012-01-02;2090.0;0.0;2985.0;0.0;70.03
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2012-01-02;104.0;0.0;304.0;0.0;34.08
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2012-01-02;88.0;71.0;113.0;103.0;77.91
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;12.0;0.0;13.0;0.0;94.23
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-02;658.0;0.0;1811.0;0.0;36.34
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-02;10.0;0.0;10.0;0.0;92.01
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2012-01-02;177.0;311.0;277.0;486.0;63.93
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2012-01-02;10.0;40.0;11.0;43.0;92.35
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2012-01-02;28.0;0.0;58.0;0.0;48.46
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;5395.0;0.0;6502.0;0.0;82.97
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2012-01-02;2262.0;0.0;3300.0;0.0;68.54
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2012-01-02;17.0;0.0;232.0;0.0;7.44
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-02;332.0;0.0;442.0;0.0;74.98
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2012-01-02;192.0;0.0;371.0;0.0;51.61
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-02;3703.0;0.0;5028.0;0.0;73.65
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2012-01-02;360.0;0.0;461.0;0.0;77.99
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2012-01-02;21106.0;4090.0;35288.0;4657.0;59.81
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2012-01-02;14389.0;0.0;30184.0;0.0;47.67
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2012-01-02;1778.0;12752.0;2315.0;16085.0;76.8
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2012-01-02;2477.0;0.0;7632.0;0.0;32.46
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;2126.0;0.0;4392.0;0.0;48.41
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;1432.0;0.0;2703.0;0.0;52.98
B.COQUEIROS;312;Fio dagua;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;11.0;0.0;;;27.16
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2012-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-03;959.0;0.0;3019.0;0.0;31.75
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;1583.0;0.0;2433.0;0.0;65.08
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2012-01-03;89.0;0.0;264.0;0.0;33.61
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;7.0;0.0;21.0;0.0;31.74
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;536.0;0.0;849.0;0.0;63.19
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;12.0;0.0;31.0;0.0;37.12
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;929.0;0.0;1560.0;0.0;59.56
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-03;98.0;0.0;232.0;0.0;42.32
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;2971.0;0.0;3954.0;0.0;75.14
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;2124.0;0.0;3444.0;0.0;61.66
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;1270.0;0.0;1523.0;0.0;83.41
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;32.0;0.0;425.0;0.0;7.59
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;237.0;0.0;1426.0;0.0;16.65
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2012-01-03;20.0;0.0;22.0;0.0;87.44
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;13758.0;0.0;21605.0;0.0;63.68
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2012-01-03;55.0;0.0;212.0;0.0;25.98
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;26.0;0.0;114.0;0.0;22.53
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-03;350.0;0.0;794.0;0.0;44.08
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;25672.0;0.0;34926.0;0.0;73.5
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2012-01-03;3448.0;0.0;6095.0;0.0;56.57
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2012-01-03;307.0;0.0;385.0;0.0;79.68
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;251.0;0.0;407.0;0.0;61.64
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;3469.0;0.0;6059.0;0.0;57.26
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2012-01-03;1735.0;881.0;2015.0;1009.0;86.11
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2012-01-03;1870.0;0.0;3434.0;0.0;54.47
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;5854.0;0.0;15698.0;0.0;37.29
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-03;997.0;0.0;1184.0;0.0;84.17
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2012-01-03;10.0;0.0;20.0;0.0;49.1
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;2759.0;0.0;4199.0;0.0;65.7
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-03;327.0;0.0;482.0;0.0;67.94
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;3584.0;0.0;4361.0;0.0;82.2
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-03;266.0;0.0;914.0;0.0;29.14
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2012-01-03;257.0;0.0;563.0;0.0;45.72
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;1896.0;0.0;5402.0;0.0;35.1
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2012-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;171.0;0.0;268.0;0.0;63.77
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2012-01-03;14194.0;0.0;22782.0;0.0;62.31
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2012-01-03;2954.0;0.0;4459.0;0.0;66.24
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-03;1189.0;0.0;1728.0;0.0;68.8
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2012-01-03;2080.0;0.0;2985.0;0.0;69.69
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2012-01-03;103.0;0.0;304.0;0.0;33.87
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2012-01-03;93.0;75.0;113.0;103.0;82.15
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;11.0;0.0;13.0;0.0;90.3
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2012-01-03;670.0;0.0;1811.0;0.0;37.03
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2012-01-03;9.0;0.0;10.0;0.0;87.7
