nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-01;581.341;0.0;3372.027;0.0;17.2401
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;909.012;0.0;1524.151;0.0;59.6405
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;117.637;0.0;424.213;0.0;27.7306
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;419.108;0.0;1424.634;0.0;29.4186
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2019-01-01;16.544;0.0;27.275;0.0;60.6563
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;4901.988;0.0;21816.111;0.0;22.4696
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2019-01-01;212.818;0.0;206.758;0.0;102.931
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;80.455;0.0;112.636;0.0;71.4292
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;372.302;0.0;799.962;0.0;46.54
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;9212.64;0.0;35033.363;0.0;26.2968
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-01;2930.4;0.0;5721.4;0.0;51.2182
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2019-01-01;153.0;0.0;376.527;0.0;40.6345
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-01;68.614;0.0;102.272;0.0;67.0897
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;253.259;0.0;400.219;0.0;63.2801
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;2113.83;0.0;3680.139;0.0;57.4389
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-01;578.001;320.868;1982.135;1006.172;29.1605
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-01;1097.136;0.0;3415.157;0.0;32.1255
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;4589.845;0.0;15642.114;0.0;29.3429
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;465.624;0.0;1195.024;0.0;38.9636
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-01;3.943;0.0;19.287;0.0;20.4438
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-01;685.884;0.0;4115.205;0.0;16.6671
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;398.8;0.0;481.526;0.0;82.82
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;957.447;0.0;4341.564;0.0;22.053
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-01;589.315;0.0;891.947;0.0;66.0706
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;305.135;0.0;558.313;0.0;54.653
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;1963.548;0.0;5357.286;0.0;36.6519
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2019-01-01;49.421;87.219;259.928;451.743;19.0133
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;239.613;0.0;268.245;0.0;89.3262
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;5357.125;0.0;22650.266;0.0;23.6515
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;1263.697;0.0;4494.109;0.0;28.119
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-01;1172.213;0.0;1724.187;0.0;67.9864
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;S;SUL;2019-01-01;2637.512;0.0;2916.33;0.0;90.4394
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-01;126.149;0.0;328.609;0.0;38.3888
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2019-01-01;64.523;78.64;109.015;145.019;59.1873
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;6.395;0.0;12.764;0.0;50.1018
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;709.175;0.0;1825.697;0.0;38.8441
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-01;6.71;0.0;10.051;0.0;66.7595
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-01;119.461;205.664;283.575;483.964;42.1268
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-01;7.309;29.31;11.24;42.836;65.0267
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2019-01-01;21.563;0.0;57.483;0.0;37.512
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;1815.206;0.0;6559.416;0.0;27.6733
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-01;1687.644;0.0;3173.021;0.0;53.1873
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2019-01-01;161.97;0.0;259.092;0.0;62.5145
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-01;160.99;0.0;445.957;0.0;36.0999
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-01;95.619;0.0;363.582;0.0;26.2992
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;1319.533;0.0;4999.433;0.0;26.3937
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-01;152.438;0.0;431.312;0.0;35.3429
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2019-01-01;4263.153;1456.353;34798.828;6529.708;12.2509
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-01;10337.563;0.0;30048.219;0.0;34.4032
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-01;1345.125;0.0;2320.346;0.0;57.9709
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-01;1094.339;8268.992;2347.023;16013.0;46.6267
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;N;NORTE;2019-01-01;2329.668;0.0;7686.39;0.0;30.309
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1331.344;0.0;4328.181;0.0;30.7599
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1357.876;0.0;2713.259;0.0;50.0459
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;N;NORTE;2019-01-02;290.515;0.0;776.495;0.0;37.4136
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-02;1684.764;0.0;2991.338;0.0;56.3214
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1728.786;0.0;2741.81;0.0;63.0527
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;1868.019;0.0;2393.976;0.0;78.03
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-02;66.905;0.0;264.113;0.0;25.332
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;7.899;0.0;20.614;0.0;38.3186
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;574.781;0.0;849.696;0.0;67.6455
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;30.205;0.0;30.799;0.0;98.0714
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;552.962;0.0;1564.513;0.0;35.344
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-02;95.764;0.0;228.019;0.0;41.9983
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1694.962;0.0;3894.239;0.0;43.5249
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-02;585.27;0.0;3372.027;0.0;17.3566
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;925.346;0.0;1524.151;0.0;60.7122
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;121.596;0.0;424.213;0.0;28.6639
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;429.282;0.0;1424.634;0.0;30.1328
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2019-01-02;16.289;0.0;27.275;0.0;59.7214
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;4956.41;0.0;21816.111;0.0;22.719
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2019-01-02;212.794;0.0;206.758;0.0;102.9194
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;81.719;0.0;112.636;0.0;72.5514
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;370.061;0.0;799.962;0.0;46.2598
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;9316.002;0.0;35033.363;0.0;26.5918
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-02;2887.711;0.0;5721.4;0.0;50.4721
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2019-01-02;151.232;0.0;376.527;0.0;40.165
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-02;66.49;0.0;102.272;0.0;65.0129
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;253.259;0.0;400.219;0.0;63.2801
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;2113.83;0.0;3680.139;0.0;57.4389
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-02;584.875;324.491;1982.135;1006.172;29.5073
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-02;1084.537;0.0;3415.157;0.0;31.7566
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;4688.351;0.0;15642.114;0.0;29.9726
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;466.764;0.0;1195.024;0.0;39.059
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-02;4.733;0.0;19.287;0.0;24.5398
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-02;677.031;0.0;4115.205;0.0;16.4519
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;396.681;0.0;481.526;0.0;82.38
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;996.355;0.0;4341.564;0.0;22.9492
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-02;578.051;0.0;891.947;0.0;64.8078
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;308.417;0.0;558.313;0.0;55.2409
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1976.682;0.0;5357.286;0.0;36.8971
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2019-01-02;48.913;86.321;259.928;451.743;18.8179
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;230.564;0.0;268.245;0.0;85.9528
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;5420.242;0.0;22650.266;0.0;23.9301
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;1267.897;0.0;4494.109;0.0;28.2124
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-02;1169.088;0.0;1724.187;0.0;67.8052
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;S;SUL;2019-01-02;2629.664;0.0;2916.33;0.0;90.1703
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-02;125.79;0.0;328.609;0.0;38.2795
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2019-01-02;57.334;69.893;109.015;145.019;52.5928
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;6.256;0.0;12.764;0.0;49.0128
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;705.224;0.0;1825.697;0.0;38.6277
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-02;7.031;0.0;10.051;0.0;69.9532
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-02;119.773;206.185;283.575;483.964;42.2368
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-02;7.641;30.61;11.24;42.836;67.9804
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2019-01-02;22.248;0.0;57.483;0.0;38.7036
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1827.336;0.0;6559.416;0.0;27.8582
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-02;1671.352;0.0;3173.021;0.0;52.6738
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2019-01-02;168.593;0.0;259.092;0.0;65.0707
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-02;159.793;0.0;445.957;0.0;35.8315
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-02;96.846;0.0;363.582;0.0;26.6366
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1273.644;0.0;4999.433;0.0;25.4758
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-02;144.075;0.0;431.312;0.0;33.4039
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2019-01-02;4277.978;1460.422;34798.828;6529.708;12.2935
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-02;10361.046;0.0;30048.219;0.0;34.4814
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-02;1359.312;0.0;2320.346;0.0;58.5823
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-02;1104.957;8338.088;2347.023;16013.0;47.0791
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;N;NORTE;2019-01-02;2296.375;0.0;7686.39;0.0;29.8759
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;1299.699;0.0;4328.181;0.0;30.0288
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;1370.145;0.0;2713.259;0.0;50.4981
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;N;NORTE;2019-01-03;290.515;0.0;776.495;0.0;37.4136
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-03;1640.678;0.0;2991.338;0.0;54.8476
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;1754.347;0.0;2741.81;0.0;63.985
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-03;1865.865;0.0;2393.976;0.0;77.94
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-03;67.313;0.0;264.113;0.0;25.4864
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;10.467;0.0;20.614;0.0;50.7762
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;576.749;0.0;849.696;0.0;67.8771
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;31.01;0.0;30.799;0.0;100.6851
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;558.371;0.0;1564.513;0.0;35.6898
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-03;78.495;0.0;228.019;0.0;34.4248
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-03;1680.585;0.0;3894.239;0.0;43.1557
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-03;588.863;0.0;3372.027;0.0;17.4632
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;900.088;0.0;1524.151;0.0;59.055
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;121.544;0.0;424.213;0.0;28.6516
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;438.987;0.0;1424.634;0.0;30.814
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2019-01-03;16.034;0.0;27.275;0.0;58.7864
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;5008.463;0.0;21816.111;0.0;22.9576
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2019-01-03;212.789;0.0;206.758;0.0;102.9169
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;82.984;0.0;112.636;0.0;73.6745
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-03;365.5;0.0;799.962;0.0;45.6897
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;9362.648;0.0;35033.363;0.0;26.7249
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-03;2837.172;0.0;5721.4;0.0;49.5888
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2019-01-03;148.6;0.0;376.527;0.0;39.466
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-03;58.167;0.0;102.272;0.0;56.8748
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-03;251.738;0.0;400.219;0.0;62.9001
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;2121.205;0.0;3680.139;0.0;57.6393
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2019-01-03;590.991;327.71;1982.135;1006.172;29.8159
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2019-01-03;1071.259;0.0;3415.157;0.0;31.3678
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;4726.259;0.0;15642.114;0.0;30.215
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-03;468.453;0.0;1195.024;0.0;39.2003
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;S;SUL;2019-01-03;4.963;0.0;19.287;0.0;25.7324
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;SE;SUDESTE;2019-01-03;668.174;0.0;4115.205;0.0;16.2367
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2019-01-03;394.899;0.0;481.526;0.0;82.0099
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2019-01-03;1029.489;0.0;4341.564;0.0;23.7124
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2019-01-03;549.972;0.0;891.947;0.0;61.6597
