nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;2090.0;0.0;3954.0;0.0;52.85
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;1631.0;0.0;3444.0;0.0;47.36
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;959.0;0.0;1523.0;0.0;62.96
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;230.0;0.0;425.0;0.0;54.18
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;484.0;0.0;1426.0;0.0;33.98
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2011-01-01;10.0;0.0;22.0;0.0;43.84
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;4957.0;0.0;21605.0;0.0;22.95
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2011-01-01;122.0;0.0;212.0;0.0;57.83
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;8.0;0.0;114.0;0.0;7.11
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-01;454.0;0.0;794.0;0.0;57.26
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-01;20064.0;0.0;34926.0;0.0;57.45
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-01;5296.0;0.0;6095.0;0.0;86.89
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2011-01-01;255.0;0.0;385.0;0.0;66.33
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-01;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-01;350.0;0.0;407.0;0.0;86.13
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;3889.0;0.0;6059.0;0.0;64.18
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2011-01-01;1429.0;738.0;2015.0;1009.0;70.91
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2011-01-01;2055.0;0.0;3434.0;0.0;59.84
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;2550.0;0.0;15698.0;0.0;16.24
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-01;1119.0;0.0;1184.0;0.0;94.51
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2011-01-01;20.0;0.0;20.0;0.0;97.26
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;2248.0;0.0;4199.0;0.0;53.54
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-01;395.0;0.0;482.0;0.0;81.94
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-01;3631.0;0.0;4361.0;0.0;83.25
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-01;573.0;0.0;914.0;0.0;62.66
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2011-01-01;209.0;0.0;563.0;0.0;37.16
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-01;1370.0;0.0;5402.0;0.0;25.36
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2011-01-01;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;106.0;0.0;268.0;0.0;39.69
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;11532.0;0.0;22782.0;0.0;50.62
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-01;2996.0;0.0;4459.0;0.0;67.18
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-01;1404.0;0.0;1728.0;0.0;81.23
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2011-01-01;2428.0;0.0;2985.0;0.0;81.34
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2011-01-01;103.0;0.0;304.0;0.0;33.98
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2011-01-01;80.0;63.0;113.0;103.0;71.07
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2011-01-01;13.0;0.0;13.0;0.0;99.88
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-01;787.0;0.0;1811.0;0.0;43.46
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-01;7.0;0.0;10.0;0.0;68.45
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2011-01-01;147.0;260.0;277.0;486.0;53.17
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2011-01-01;8.0;31.0;11.0;43.0;68.21
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2011-01-01;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;2516.0;0.0;6502.0;0.0;38.7
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-01;1963.0;0.0;3300.0;0.0;59.49
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2011-01-01;0.0;0.0;232.0;0.0;-8.83
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-01;374.0;0.0;442.0;0.0;84.5
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-01;363.0;0.0;371.0;0.0;97.84
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-01;1471.0;0.0;5028.0;0.0;29.26
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-01;399.0;0.0;461.0;0.0;86.51
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2011-01-01;15507.0;3320.0;35288.0;4657.0;43.94
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2011-01-01;11247.0;0.0;30184.0;0.0;37.26
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2011-01-01;1232.0;9324.0;2315.0;16085.0;53.23
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2011-01-01;1721.0;0.0;7632.0;0.0;22.56
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;1029.0;0.0;4392.0;0.0;23.43
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;1903.0;0.0;2703.0;0.0;70.4
B.COQUEIROS;312;Fio dagua;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;11.0;0.0;;;27.66
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2011-01-02;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-02;1326.0;0.0;3019.0;0.0;43.93
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;1741.0;0.0;2433.0;0.0;71.55
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2011-01-02;74.0;0.0;264.0;0.0;28.2
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;10.0;0.0;21.0;0.0;46.48
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;442.0;0.0;849.0;0.0;52.03
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;32.0;0.0;31.0;0.0;100.75
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;818.0;0.0;1560.0;0.0;52.44
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-02;176.0;0.0;232.0;0.0;75.6
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;2083.0;0.0;3954.0;0.0;52.69
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;1643.0;0.0;3444.0;0.0;47.69
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;998.0;0.0;1523.0;0.0;65.52
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;255.0;0.0;425.0;0.0;60.17
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;498.0;0.0;1426.0;0.0;34.96
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2011-01-02;10.0;0.0;22.0;0.0;45.73
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;5121.0;0.0;21605.0;0.0;23.7
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2011-01-02;121.0;0.0;212.0;0.0;57.2
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;8.0;0.0;114.0;0.0;7.4
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-02;463.0;0.0;794.0;0.0;58.31
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;20314.0;0.0;34926.0;0.0;58.16
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-02;5390.0;0.0;6095.0;0.0;88.44
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2011-01-02;257.0;0.0;385.0;0.0;66.82
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-02;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;349.0;0.0;407.0;0.0;85.85
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;3878.0;0.0;6059.0;0.0;64.0
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2011-01-02;1453.0;749.0;2015.0;1009.0;72.11
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2011-01-02;2126.0;0.0;3434.0;0.0;61.92
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;2679.0;0.0;15698.0;0.0;17.06
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-02;1128.0;0.0;1184.0;0.0;95.24
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2011-01-02;19.0;0.0;20.0;0.0;95.05
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;2254.0;0.0;4199.0;0.0;53.67
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-02;394.0;0.0;482.0;0.0;81.82
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;3576.0;0.0;4361.0;0.0;82.0
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-02;557.0;0.0;914.0;0.0;60.91
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2011-01-02;212.0;0.0;563.0;0.0;37.59
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;1414.0;0.0;5402.0;0.0;26.18
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2011-01-02;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;122.0;0.0;268.0;0.0;45.5
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;11616.0;0.0;22782.0;0.0;50.99
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-02;3007.0;0.0;4459.0;0.0;67.43
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-02;1408.0;0.0;1728.0;0.0;81.44
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2011-01-02;2428.0;0.0;2985.0;0.0;81.34
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2011-01-02;103.0;0.0;304.0;0.0;33.81
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2011-01-02;103.0;81.0;113.0;103.0;91.27
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;13.0;0.0;13.0;0.0;100.78
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-02;775.0;0.0;1811.0;0.0;42.77
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-02;7.0;0.0;10.0;0.0;71.02
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2011-01-02;150.0;265.0;277.0;486.0;54.17
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2011-01-02;9.0;35.0;11.0;43.0;77.24
RONDON II;276;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2011-01-02;0.0;0.0;0.0;0.0;0.0
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;2577.0;0.0;6502.0;0.0;39.64
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-02;2020.0;0.0;3300.0;0.0;61.22
SAMUEL;279;Reservatório com Usina;AMAZONAS;;SE;SUDESTE;SE;SUDESTE;2011-01-02;0.0;0.0;232.0;0.0;-8.83
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-02;377.0;0.0;442.0;0.0;85.25
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-02;363.0;0.0;371.0;0.0;97.66
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-02;1463.0;0.0;5028.0;0.0;29.09
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-02;383.0;0.0;461.0;0.0;83.09
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2011-01-02;15833.0;3391.0;35288.0;4657.0;44.87
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2011-01-02;11198.0;0.0;30184.0;0.0;37.1
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;NE;NORDESTE;2011-01-02;1263.0;9522.0;2315.0;16085.0;54.54
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;N;NORTE;2011-01-02;1770.0;0.0;7632.0;0.0;23.19
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;1056.0;0.0;4392.0;0.0;24.04
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;1951.0;0.0;2703.0;0.0;72.17
B.COQUEIROS;312;Fio dagua;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;10.0;0.0;;;26.7
BALBINA;277;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2011-01-03;0.0;0.0;0.0;0.0;0.0
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-03;1328.0;0.0;3019.0;0.0;43.98
BATALHA;20;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;0.0;0.0;0.0;0.0;0.0
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;1763.0;0.0;2433.0;0.0;72.46
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;NE;NORDESTE;2011-01-03;75.0;0.0;264.0;0.0;28.51
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;10.0;0.0;21.0;0.0;49.27
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;466.0;0.0;849.0;0.0;54.91
CACU;311;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;31.0;0.0;31.0;0.0;97.61
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;817.0;0.0;1560.0;0.0;52.37
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-03;148.0;0.0;232.0;0.0;63.63
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;2077.0;0.0;3954.0;0.0;52.52
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;1635.0;0.0;3444.0;0.0;47.46
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;1012.0;0.0;1523.0;0.0;66.46
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;278.0;0.0;425.0;0.0;65.46
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;523.0;0.0;1426.0;0.0;36.68
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;N;NORTE;2011-01-03;11.0;0.0;22.0;0.0;47.89
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;5385.0;0.0;21605.0;0.0;24.92
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;S;SUL;2011-01-03;120.0;0.0;212.0;0.0;56.58
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;9.0;0.0;114.0;0.0;7.58
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-03;472.0;0.0;794.0;0.0;59.51
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;20548.0;0.0;34926.0;0.0;58.83
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;S;SUL;2011-01-03;5389.0;0.0;6095.0;0.0;88.41
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;S;SUL;2011-01-03;260.0;0.0;385.0;0.0;67.45
GARIBALDI;89;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-03;0.0;0.0;0.0;0.0;0.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;348.0;0.0;407.0;0.0;85.58
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;3918.0;0.0;6059.0;0.0;64.66
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;NE;NORDESTE;2011-01-03;1478.0;761.0;2015.0;1009.0;73.34
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;NE;NORDESTE;2011-01-03;2118.0;0.0;3434.0;0.0;61.69
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;2794.0;0.0;15698.0;0.0;17.8
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-03;1155.0;0.0;1184.0;0.0;97.57
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;S;SUL;2011-01-03;19.0;0.0;20.0;0.0;94.42
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;2254.0;0.0;4199.0;0.0;53.67
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-03;394.0;0.0;482.0;0.0;81.76
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;3562.0;0.0;4361.0;0.0;81.67
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-03;546.0;0.0;914.0;0.0;59.66
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;SE;SUDESTE;2011-01-03;213.0;0.0;563.0;0.0;37.9
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;1483.0;0.0;5402.0;0.0;27.46
MAUA;57;Reservatório com Usina;PARANAPANEMA;;S;SUL;SE;SUDESTE;2011-01-03;0.0;0.0;0.0;0.0;0.0
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;132.0;0.0;268.0;0.0;49.07
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;SE;SUDESTE;2011-01-03;11667.0;0.0;22782.0;0.0;51.21
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;SE;SUDESTE;2011-01-03;3032.0;0.0;4459.0;0.0;67.99
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-03;1404.0;0.0;1728.0;0.0;81.23
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;S;SUL;2011-01-03;2426.0;0.0;2985.0;0.0;81.28
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;NE;NORDESTE;2011-01-03;103.0;0.0;304.0;0.0;33.7
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;N;NORTE;2011-01-03;96.0;75.0;113.0;103.0;84.82
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;13.0;0.0;13.0;0.0;103.68
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;SE;SUDESTE;2011-01-03;783.0;0.0;1811.0;0.0;43.23
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;S;SUL;2011-01-03;8.0;0.0;10.0;0.0;73.35
