nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;S;SUL;2017-01-01;2448.0;0.0;2985.0;0.0;82.02
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-01;89.0;0.0;304.0;0.0;29.32
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2017-01-01;29.0;33.0;113.0;144.0;25.6
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-01;12.0;0.0;13.0;0.0;95.48
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-01;687.0;0.0;1811.0;0.0;37.93
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-01;10.0;0.0;10.0;0.0;93.76
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-01;67.0;120.0;277.0;486.0;24.35
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-01;3.0;11.0;11.0;43.0;23.18
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2017-01-01;25.0;0.0;58.0;0.0;42.68
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-01;1334.0;0.0;6502.0;0.0;20.51
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-01;2242.0;0.0;3300.0;0.0;67.94
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2017-01-01;57.0;0.0;232.0;0.0;24.36
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-01;67.0;0.0;442.0;0.0;15.1
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-01;131.0;0.0;371.0;0.0;35.31
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-01;2172.0;0.0;5028.0;0.0;43.21
SEGREDO;76;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-01;314.0;0.0;461.0;0.0;68.08
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2017-01-01;3173.0;1047.0;35288.0;6470.0;8.99
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-01;3795.0;0.0;30184.0;0.0;12.57
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-01;465.0;3903.0;2315.0;16085.0;20.09
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;N;NORTE;2017-01-01;1781.0;0.0;7632.0;0.0;23.34
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;1363.0;0.0;4392.0;0.0;31.04
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;1437.0;0.0;2703.0;0.0;53.15
BALBINA;277;Reservatório com Usina;AMAZONAS;NORTE;N;NORTE;N;NORTE;2017-01-02;0.0;0.0;773.0;0.0;-2.38
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-02;1846.0;0.0;3019.0;0.0;61.13
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;910.0;0.0;2718.0;0.0;33.49
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;2076.0;0.0;2433.0;0.0;85.32
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-02;63.0;0.0;264.0;0.0;23.95
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;4.0;0.0;21.0;0.0;20.42
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;352.0;0.0;849.0;0.0;41.53
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;6.0;0.0;31.0;0.0;20.53
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;437.0;0.0;1560.0;0.0;28.04
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-02;165.0;0.0;232.0;0.0;70.81
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;2272.0;0.0;3954.0;0.0;57.45
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;1970.0;0.0;3444.0;0.0;57.21
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;565.0;0.0;1523.0;0.0;37.12
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;126.0;0.0;425.0;0.0;29.8
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;113.0;0.0;1426.0;0.0;7.93
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2017-01-02;5.0;0.0;22.0;0.0;23.79
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;7274.0;0.0;21605.0;0.0;33.67
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2017-01-02;221.0;0.0;212.0;0.0;104.46
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;22.0;0.0;114.0;0.0;19.69
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;412.0;0.0;794.0;0.0;51.93
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;15860.0;0.0;34926.0;0.0;45.41
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-02;2759.0;0.0;6095.0;0.0;45.26
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2017-01-02;239.0;0.0;385.0;0.0;62.1
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-02;82.0;0.0;104.0;0.0;78.45
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;305.0;0.0;407.0;0.0;74.96
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;3213.0;0.0;6059.0;0.0;53.03
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-02;283.0;160.0;2015.0;1009.0;14.05
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-02;340.0;0.0;3434.0;0.0;9.89
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;3211.0;0.0;15698.0;0.0;20.45
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;672.0;0.0;1184.0;0.0;56.72
JORDÃO;73;Reservatório sem usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-02;15.0;0.0;20.0;0.0;76.38
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;2491.0;0.0;4199.0;0.0;59.31
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;414.0;0.0;482.0;0.0;86.05
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;3258.0;0.0;4361.0;0.0;74.71
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-02;407.0;0.0;914.0;0.0;44.47
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;309.0;0.0;563.0;0.0;54.99
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;2671.0;0.0;5402.0;0.0;49.46
MAUA;57;Reservatório com Usina;PARANAPANEMA;SUL;S;SUL;SE;SUDESTE;2017-01-02;131.0;231.0;261.0;459.0;50.14
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;162.0;0.0;268.0;0.0;60.26
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;5587.0;0.0;22782.0;0.0;24.52
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;2160.0;0.0;4459.0;0.0;48.43
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-02;1443.0;0.0;1728.0;0.0;83.5
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;S;SUL;2017-01-02;2478.0;0.0;2985.0;0.0;83.02
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-02;89.0;0.0;304.0;0.0;29.22
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2017-01-02;29.0;33.0;113.0;144.0;25.6
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;12.0;0.0;13.0;0.0;96.86
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;683.0;0.0;1811.0;0.0;37.7
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-02;11.0;0.0;10.0;0.0;103.57
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-02;68.0;121.0;277.0;486.0;24.49
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-02;3.0;11.0;11.0;43.0;23.19
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2017-01-02;24.0;0.0;58.0;0.0;40.89
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;1331.0;0.0;6502.0;0.0;20.47
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-02;2234.0;0.0;3300.0;0.0;67.71
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;SE;SUDESTE;2017-01-02;59.0;0.0;232.0;0.0;25.49
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-02;66.0;0.0;442.0;0.0;15.02
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-02;136.0;0.0;371.0;0.0;36.55
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-02;2127.0;0.0;5028.0;0.0;42.3
SEGREDO;76;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-02;322.0;0.0;461.0;0.0;69.89
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2017-01-02;3170.0;1047.0;35288.0;6470.0;8.98
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-02;3955.0;0.0;30184.0;0.0;13.1
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-02;466.0;3914.0;2315.0;16085.0;20.15
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;N;NORTE;2017-01-02;1807.0;0.0;7632.0;0.0;23.68
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;1387.0;0.0;4392.0;0.0;31.59
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;1419.0;0.0;2703.0;0.0;52.5
BALBINA;277;Reservatório com Usina;AMAZONAS;NORTE;N;NORTE;N;NORTE;2017-01-03;0.0;0.0;773.0;0.0;-2.25
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-03;1849.0;0.0;3019.0;0.0;61.25
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;912.0;0.0;2718.0;0.0;33.55
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-03;2073.0;0.0;2433.0;0.0;85.22
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-03;62.0;0.0;264.0;0.0;23.35
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;5.0;0.0;21.0;0.0;24.56
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;353.0;0.0;849.0;0.0;41.56
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;3.0;0.0;31.0;0.0;10.45
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;440.0;0.0;1560.0;0.0;28.21
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-03;178.0;0.0;232.0;0.0;76.38
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;2262.0;0.0;3954.0;0.0;57.2
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;1954.0;0.0;3444.0;0.0;56.74
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;563.0;0.0;1523.0;0.0;36.95
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;124.0;0.0;425.0;0.0;29.1
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;109.0;0.0;1426.0;0.0;7.62
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;N;NORTE;2017-01-03;5.0;0.0;22.0;0.0;24.48
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;7259.0;0.0;21605.0;0.0;33.6
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;S;SUL;2017-01-03;220.0;0.0;212.0;0.0;104.18
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;23.0;0.0;114.0;0.0;20.6
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-03;410.0;0.0;794.0;0.0;51.63
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;15717.0;0.0;34926.0;0.0;45.0
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-03;2764.0;0.0;6095.0;0.0;45.35
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;S;SUL;2017-01-03;239.0;0.0;385.0;0.0;62.05
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-03;75.0;0.0;104.0;0.0;71.88
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-03;304.0;0.0;407.0;0.0;74.82
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;3127.0;0.0;6059.0;0.0;51.6
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2017-01-03;282.0;159.0;2015.0;1009.0;13.99
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;NE;NORDESTE;2017-01-03;334.0;0.0;3434.0;0.0;9.73
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;3147.0;0.0;15698.0;0.0;20.05
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-03;669.0;0.0;1184.0;0.0;56.49
JORDÃO;73;Reservatório sem usina;IGUACU;SUL;S;SUL;S;SUL;2017-01-03;16.0;0.0;20.0;0.0;78.79
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;2475.0;0.0;4199.0;0.0;58.94
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-03;413.0;0.0;482.0;0.0;85.86
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;3292.0;0.0;4361.0;0.0;75.5
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;S;SUL;2017-01-03;413.0;0.0;914.0;0.0;45.21
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;SE;SUDESTE;2017-01-03;309.0;0.0;563.0;0.0;54.88
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;2603.0;0.0;5402.0;0.0;48.19
MAUA;57;Reservatório com Usina;PARANAPANEMA;SUL;S;SUL;SE;SUDESTE;2017-01-03;131.0;231.0;261.0;459.0;50.14
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;159.0;0.0;268.0;0.0;59.26
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;SE;SUDESTE;2017-01-03;5581.0;0.0;22782.0;0.0;24.5
